item,idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
33,130,Yes,No,0.9993454813957214,0.00859467126429081
33,131,Yes,No,0.9993454813957214,0.005130928475409746
33,132,Yes,No,0.9993454813957214,0.43826496601104736
34,133,Yes,No,0.9982870817184448,0.03121524304151535
34,134,Yes,No,0.9982870817184448,0.008941073901951313
34,135,Yes,No,0.9982870817184448,0.017131885513663292
34,136,Yes,Yes,0.9982870817184448,0.6721174716949463
35,137,Yes,No,0.9996982216835022,0.024429412558674812
35,138,Yes,No,0.9996982216835022,0.010883305221796036
35,139,Yes,No,0.9996982216835022,0.017131885513663292
35,140,Yes,No,0.9996982216835022,0.03121524304151535
36,141,Yes,No,0.9993685483932495,0.243371844291687
36,142,Yes,No,0.9993685483932495,0.01269635558128357
36,143,Yes,No,0.9993685483932495,0.022986942902207375
36,144,Yes,No,0.9993685483932495,0.04461889714002609
37,145,Yes,No,0.8399066925048828,0.004486903082579374
37,146,Yes,No,0.8399066925048828,0.16648535430431366
37,147,Yes,No,0.8399066925048828,0.004809927195310593
37,148,Yes,No,0.8399066925048828,0.05036366730928421
38,149,Yes,No,0.9619094729423523,0.005700914654880762
38,150,Yes,No,0.9619094729423523,0.16648535430431366
38,151,Yes,No,0.9619094729423523,0.019008595496416092
38,152,Yes,No,0.9619094729423523,0.004298320040106773
39,153,Yes,No,0.9931617379188538,0.12743403017520905
39,154,Yes,No,0.9931617379188538,0.0034346608445048332
39,155,Yes,No,0.9931617379188538,0.05552816018462181
39,156,Yes,No,0.9931617379188538,0.009004735387861729
40,157,Yes,No,0.9903036952018738,0.023906847462058067
40,158,Yes,No,0.9903036952018738,0.05366893112659454
40,159,Yes,No,0.9903036952018738,0.011365346610546112
40,160,Yes,No,0.9903036952018738,0.011888612061738968
41,161,Yes,No,0.9995540976524353,0.026361195370554924
41,162,Yes,No,0.9995540976524353,0.01264846883714199
41,163,Yes,No,0.9995540976524353,0.11968979239463806
41,164,Yes,No,0.9995540976524353,0.011365346610546112
42,165,Yes,No,0.5954607129096985,0.11962387710809708
42,166,Yes,No,0.5954607129096985,0.11118793487548828
42,167,Yes,Yes,0.5954607129096985,0.5620092153549194
42,168,Yes,No,0.5954607129096985,0.04247304052114487
43,169,Yes,No,0.7026112675666809,0.24432602524757385
43,170,Yes,Yes,0.7026112675666809,0.5620092153549194
43,171,Yes,No,0.7026112675666809,0.031236354261636734
43,172,Yes,No,0.7026112675666809,0.05607685446739197
44,173,Yes,No,0.9127161502838135,0.2567262053489685
44,174,Yes,No,0.9127161502838135,0.408901184797287
44,175,Yes,No,0.9127161502838135,0.015084336511790752
44,176,Yes,No,0.9127161502838135,0.1362786442041397
45,177,Yes,No,0.9998782873153687,0.01454224158078432
45,178,Yes,No,0.9998782873153687,0.01650811731815338
45,179,Yes,No,0.9998782873153687,0.016626494005322456
45,180,Yes,No,0.9998782873153687,0.17453938722610474
46,181,Yes,No,0.9999323487281799,0.007661158684641123
46,182,Yes,Yes,0.9999323487281799,0.8888019323348999
46,183,Yes,No,0.9999323487281799,0.007609860505908728
46,184,Yes,No,0.9999323487281799,0.007067054510116577
47,185,Yes,No,0.9997658729553223,0.012659819796681404
47,186,Yes,No,0.9997658729553223,0.005661002825945616
47,187,Yes,No,0.9997658729553223,0.007177497260272503
47,188,Yes,No,0.9997658729553223,0.0059272791258990765
48,189,Yes,No,0.9986871480941772,0.007844489067792892
48,190,Yes,No,0.9986871480941772,0.037500493228435516
48,191,Yes,No,0.9986871480941772,0.010837139561772346
48,192,Yes,No,0.9986871480941772,0.005969206802546978
49,193,Yes,Yes,0.9974076747894287,0.8034498691558838
49,194,Yes,No,0.9974076747894287,0.029347050935029984
49,195,Yes,No,0.9974076747894287,0.027034707367420197
49,196,Yes,No,0.9974076747894287,0.13635563850402832
50,197,Yes,No,0.9959304332733154,0.04583043232560158
50,198,Yes,No,0.9959304332733154,0.02657177299261093
50,199,Yes,No,0.9959304332733154,0.012505641207098961
50,200,Yes,No,0.9959304332733154,0.010992199182510376
51,201,Yes,No,0.9998565912246704,0.02657177299261093
51,202,Yes,No,0.9998565912246704,0.0063134231604635715
51,203,Yes,No,0.9998565912246704,0.0073206559754908085
51,204,Yes,No,0.9998565912246704,0.03294514864683151
52,205,Yes,No,0.9935683012008667,0.011879007332026958
52,206,Yes,No,0.9935683012008667,0.009629926644265652
52,207,Yes,No,0.9935683012008667,0.02913825958967209
52,208,Yes,No,0.9935683012008667,0.040737543255090714
53,209,Yes,No,0.999824047088623,0.040737543255090714
53,210,Yes,Yes,0.999824047088623,0.7382933497428894
53,211,Yes,No,0.999824047088623,0.010186700150370598
53,212,Yes,No,0.999824047088623,0.03034701570868492
54,213,Yes,Yes,0.9629486203193665,0.9018455147743225
54,214,Yes,No,0.9629486203193665,0.07966575771570206
54,215,Yes,No,0.9629486203193665,0.07290829718112946
54,216,Yes,No,0.9629486203193665,0.31348052620887756
55,217,Yes,No,0.9873461127281189,0.2637038826942444
55,218,Yes,No,0.9873461127281189,0.027226286008954048
55,219,Yes,No,0.9873461127281189,0.3739597797393799
55,220,Yes,No,0.9873461127281189,0.23155131936073303
56,221,Yes,No,0.890673041343689,0.3216661810874939
56,222,Yes,No,0.890673041343689,0.06893599778413773
56,223,Yes,No,0.890673041343689,0.006447913125157356
56,224,Yes,No,0.890673041343689,0.019892318174242973
57,225,Yes,No,0.9997482299804688,0.019808636978268623
57,226,Yes,No,0.9997482299804688,0.007967580109834671
57,227,Yes,No,0.9997482299804688,0.06611887365579605
57,228,Yes,No,0.9997482299804688,0.09110430628061295
58,229,Yes,No,0.6817026734352112,0.01421736367046833
58,230,Yes,No,0.6817026734352112,0.06893599778413773
58,231,Yes,No,0.6817026734352112,0.12015832960605621
58,232,Yes,No,0.6817026734352112,0.007967580109834671
59,233,Yes,No,0.9977400898933411,0.1486145555973053
59,234,Yes,No,0.9977400898933411,0.020726896822452545
59,235,Yes,No,0.9977400898933411,0.020812658593058586
59,236,Yes,No,0.9977400898933411,0.007527402602136135
60,237,Yes,No,0.9995052814483643,0.00971499364823103
60,238,Yes,No,0.9995052814483643,0.09592211246490479
60,239,Yes,No,0.9995052814483643,0.04290003329515457
60,240,Yes,No,0.9995052814483643,0.00709544075652957
61,241,Yes,No,0.997056782245636,0.012784430757164955
61,242,Yes,No,0.997056782245636,0.0152937276288867
61,243,Yes,No,0.997056782245636,0.011933239176869392
61,244,Yes,No,0.997056782245636,0.01677965559065342
62,245,Yes,No,0.9998279809951782,0.011341499164700508
62,246,Yes,No,0.9998279809951782,0.017589068040251732
62,247,Yes,No,0.9998279809951782,0.01168899703770876
62,248,Yes,No,0.9998279809951782,0.004208703525364399
63,249,Yes,No,0.99992436170578,0.0028349673375487328
63,250,Yes,No,0.99992436170578,0.02291255258023739
63,251,Yes,No,0.99992436170578,0.011530249379575253
63,252,Yes,No,0.99992436170578,0.0189366415143013
64,253,Yes,No,0.9999604821205139,0.021036462858319283
64,254,Yes,No,0.9999604821205139,0.016040779650211334
64,255,Yes,No,0.9999604821205139,0.007530491333454847
64,256,Yes,No,0.9999604821205139,0.0458374097943306
65,257,Yes,No,0.9348641037940979,0.0659509003162384
65,258,Yes,No,0.9348641037940979,0.08925749361515045
65,259,Yes,No,0.9348641037940979,0.261227011680603
65,260,Yes,No,0.9348641037940979,0.07260296493768692
66,261,Yes,No,0.9986495971679688,0.261227011680603
66,262,Yes,No,0.9986495971679688,0.13945451378822327
66,263,Yes,No,0.9986495971679688,0.476947546005249
66,264,Yes,No,0.9986495971679688,0.04725341498851776
67,265,Yes,No,0.9972257018089294,0.009270449168980122
67,266,Yes,No,0.9972257018089294,0.025762885808944702
67,267,Yes,No,0.9972257018089294,0.03087189607322216
67,268,Yes,No,0.9972257018089294,0.014018111862242222
68,269,Yes,No,0.9987437129020691,0.010785185731947422
68,270,Yes,Yes,0.9987437129020691,0.7073385119438171
68,271,Yes,No,0.9987437129020691,0.2427520751953125
68,272,Yes,No,0.9987437129020691,0.0223473459482193
69,273,Yes,No,0.9999317526817322,0.013609605841338634
69,274,Yes,No,0.9999317526817322,0.029442789033055305
69,275,Yes,No,0.9999317526817322,0.013636462390422821
69,276,Yes,No,0.9999317526817322,0.013279994949698448
70,277,Yes,No,0.9982827305793762,0.016233861446380615
70,278,Yes,No,0.9982827305793762,0.1502581536769867
70,279,Yes,No,0.9982827305793762,0.3113538920879364
70,280,Yes,No,0.9982827305793762,0.015110467560589314
71,281,Yes,No,0.6042459011077881,0.2862960398197174
71,282,Yes,No,0.6042459011077881,0.012182852253317833
71,283,Yes,No,0.6042459011077881,0.42021244764328003
71,284,Yes,Yes,0.6042459011077881,0.9994656443595886
72,285,Yes,Yes,0.9999160766601562,0.946046769618988
72,286,Yes,No,0.9999160766601562,0.06336775422096252
72,287,Yes,No,0.9999160766601562,0.026762833818793297
72,288,Yes,No,0.9999160766601562,0.01942182146012783
73,289,Yes,No,0.9997234344482422,0.017019063234329224
73,290,Yes,No,0.9997234344482422,0.026442628353834152
73,291,Yes,Yes,0.9997234344482422,0.946046769618988
73,292,Yes,No,0.9997234344482422,0.012963354587554932
74,293,Yes,No,0.9976348280906677,0.07860253751277924
74,294,Yes,No,0.9976348280906677,0.13764604926109314
74,295,Yes,No,0.9976348280906677,0.12764358520507812
74,296,Yes,Yes,0.9976348280906677,0.6435564160346985
75,297,Yes,No,0.8869491815567017,0.007501929998397827
75,298,Yes,Yes,0.8869491815567017,0.9851809740066528
75,299,Yes,No,0.8869491815567017,0.17131313681602478
75,300,Yes,No,0.8869491815567017,0.05451350286602974
76,301,Yes,Yes,0.8086351752281189,0.6793130040168762
76,302,Yes,No,0.8086351752281189,0.008732135407626629
76,303,Yes,No,0.8086351752281189,0.005653437692672014
76,304,Yes,No,0.8086351752281189,0.049362413585186005
77,305,Yes,No,0.9230821132659912,0.009555447846651077
77,306,Yes,No,0.9230821132659912,0.012170583009719849
77,307,Yes,No,0.9230821132659912,0.022688385099172592
77,308,Yes,No,0.9230821132659912,0.038930829614400864
78,309,Yes,No,0.999761700630188,0.012233676388859749
78,310,Yes,No,0.999761700630188,0.021386519074440002
78,311,Yes,No,0.999761700630188,0.19368909299373627
78,312,Yes,No,0.999761700630188,0.010299291461706161
79,313,Yes,No,0.9998357892036438,0.023052556440234184
79,314,Yes,No,0.9998357892036438,0.002708777552470565
79,315,Yes,No,0.9998357892036438,0.004094845149666071
79,316,Yes,No,0.9998357892036438,0.04379107058048248
80,317,Yes,No,0.9999268651008606,0.005164916627109051
80,318,Yes,No,0.9999268651008606,0.004094845149666071
80,319,Yes,No,0.9999268651008606,0.005463033448904753
80,320,Yes,No,0.9999268651008606,0.0345962755382061
81,321,Yes,No,0.9546312093734741,0.06860068440437317
81,322,Yes,No,0.9546312093734741,0.1160355657339096
81,323,Yes,Yes,0.9546312093734741,0.783119797706604
81,324,Yes,No,0.9546312093734741,0.10035181790590286
82,325,Yes,Yes,0.962329626083374,0.783119797706604
82,326,Yes,Yes,0.962329626083374,0.5418071150779724
82,327,Yes,No,0.962329626083374,0.11033973097801208
82,328,Yes,No,0.962329626083374,0.4009135961532593
83,329,Yes,No,0.9067907333374023,0.3378351032733917
83,330,Yes,No,0.9067907333374023,0.3579213321208954
83,331,Yes,No,0.9067907333374023,0.012879496440291405
83,332,Yes,No,0.9067907333374023,0.03451312333345413
84,333,Yes,No,0.8517954349517822,0.1054462119936943
84,334,Yes,No,0.8517954349517822,0.17604170739650726
84,335,Yes,No,0.8517954349517822,0.019386347383260727
84,336,Yes,Yes,0.8517954349517822,0.6266558170318604
85,337,Yes,No,0.9994778037071228,0.252010703086853
85,338,Yes,No,0.9994778037071228,0.3378351032733917
85,339,Yes,No,0.9994778037071228,0.016867728903889656
85,340,Yes,No,0.9994778037071228,0.012879496440291405
86,341,Yes,No,0.9790856242179871,0.032823339104652405
86,342,Yes,No,0.9790856242179871,0.007715633604675531
86,343,Yes,No,0.9790856242179871,0.011972143314778805
86,344,Yes,No,0.9790856242179871,0.01417184341698885
87,345,Yes,No,0.9994788765907288,0.0104322275146842
87,346,Yes,No,0.9994788765907288,0.03271058201789856
87,347,Yes,No,0.9994788765907288,0.009612375870347023
87,348,Yes,No,0.9994788765907288,0.24565523862838745
88,349,Yes,No,0.9987326860427856,0.0104322275146842
88,350,Yes,No,0.9987326860427856,0.009002907201647758
88,351,Yes,No,0.9987326860427856,0.03588882088661194
88,352,Yes,No,0.9987326860427856,0.012828987091779709
89,353,Yes,No,0.9991584420204163,0.011222556233406067
89,354,Yes,No,0.9991584420204163,0.01552136056125164
89,355,Yes,No,0.9991584420204163,0.03641737625002861
89,356,Yes,Yes,0.9991584420204163,0.6370651721954346
90,357,Yes,No,0.9882903099060059,0.09732812643051147
90,358,Yes,Yes,0.9882903099060059,0.8944286704063416
90,359,Yes,No,0.9882903099060059,0.0481649748980999
90,360,Yes,No,0.9882903099060059,0.009571191854774952
91,361,Yes,No,0.9912397265434265,0.012050922028720379
91,362,Yes,No,0.9912397265434265,0.2454656958580017
91,363,Yes,No,0.9912397265434265,0.010033621452748775
91,364,Yes,No,0.9912397265434265,0.08313314616680145
92,365,Yes,No,0.999513566493988,0.027674660086631775
92,366,Yes,No,0.999513566493988,0.007587921340018511
92,367,Yes,No,0.999513566493988,0.006083691492676735
92,368,Yes,No,0.999513566493988,0.23384138941764832
93,369,Yes,No,0.9998916983604431,0.008654450997710228
93,370,Yes,No,0.9998916983604431,0.02612442895770073
93,371,Yes,No,0.9998916983604431,0.020987551659345627
93,372,Yes,No,0.9998916983604431,0.006234068423509598
94,373,Yes,No,0.9999054670333862,0.0063118236139416695
94,374,Yes,No,0.9999054670333862,0.14909657835960388
94,375,Yes,No,0.9999054670333862,0.005595447029918432
94,376,Yes,No,0.9999054670333862,0.03714405372738838
95,377,Yes,No,0.8086069822311401,0.013576308265328407
95,378,Yes,Yes,0.8086069822311401,0.881269633769989
95,379,Yes,No,0.8086069822311401,0.008241087198257446
95,380,Yes,No,0.8086069822311401,0.009873595088720322
96,381,Yes,No,0.6704956889152527,0.009649229235947132
96,382,Yes,No,0.6704956889152527,0.05089223384857178
96,383,Yes,No,0.6704956889152527,0.005531486589461565
96,384,Yes,No,0.6704956889152527,0.01199545618146658
97,385,Yes,No,0.9992136359214783,0.004475119989365339
97,386,Yes,No,0.9992136359214783,0.011174386367201805
97,387,Yes,No,0.9992136359214783,0.005072970408946276
97,388,Yes,No,0.9992136359214783,0.041475843638181686
98,389,Yes,No,0.9997768402099609,0.0025233859196305275
98,390,Yes,No,0.9997768402099609,0.057198673486709595
98,391,Yes,No,0.9997768402099609,0.013410673476755619
98,392,Yes,Yes,0.9997768402099609,0.9997376799583435
99,393,Yes,No,0.9997780919075012,0.2516205608844757
99,394,Yes,No,0.9997780919075012,0.005457405466586351
99,395,Yes,No,0.9997780919075012,0.005575715564191341
99,396,Yes,No,0.9997780919075012,0.011672208085656166
100,397,Yes,No,0.9997000694274902,0.08875618875026703
100,398,Yes,No,0.9997000694274902,0.011122114956378937
100,399,Yes,No,0.9997000694274902,0.008081343956291676
100,400,Yes,No,0.9997000694274902,0.01855272240936756
101,401,Yes,No,0.9973894357681274,0.007070005405694246
101,402,Yes,No,0.9973894357681274,0.16690640151500702
101,403,Yes,No,0.9973894357681274,0.022682035341858864
101,404,Yes,No,0.9973894357681274,0.013149140402674675
102,405,Yes,No,0.9984354972839355,0.05978671833872795
102,406,Yes,No,0.9984354972839355,0.03275148570537567
102,407,Yes,No,0.9984354972839355,0.032730720937252045
102,408,Yes,No,0.9984354972839355,0.007396025117486715
103,409,Yes,No,0.9993094205856323,0.08714050054550171
103,410,Yes,No,0.9993094205856323,0.0075399246998131275
103,411,Yes,No,0.9993094205856323,0.006741244345903397
103,412,Yes,No,0.9993094205856323,0.024655405431985855
104,413,Yes,No,0.9994330406188965,0.00594551395624876
104,414,Yes,No,0.9994330406188965,0.08113910257816315
104,415,Yes,No,0.9994330406188965,0.009270923212170601
104,416,Yes,No,0.9994330406188965,0.02083379402756691
105,417,Yes,No,0.9998180866241455,0.0114058256149292
105,418,Yes,No,0.9998180866241455,0.007730289828032255
105,419,Yes,No,0.9998180866241455,0.006826258730143309
105,420,Yes,No,0.9998180866241455,0.02083379402756691
106,421,Yes,No,0.9998258948326111,0.019331498071551323
106,422,Yes,No,0.9998258948326111,0.00693101529031992
106,423,Yes,No,0.9998258948326111,0.27573660016059875
106,424,Yes,No,0.9998258948326111,0.009694546461105347
107,425,Yes,No,0.9998608231544495,0.011911525391042233
107,426,Yes,No,0.9998608231544495,0.006434647832065821
107,427,Yes,No,0.9998608231544495,0.0056344675831496716
107,428,Yes,No,0.9998608231544495,0.014266028068959713
108,429,Yes,No,0.9998912811279297,0.037644628435373306
108,430,Yes,No,0.9998912811279297,0.025306396186351776
108,431,Yes,No,0.9998912811279297,0.00693101529031992
108,432,Yes,No,0.9998912811279297,0.012469708919525146
109,433,Yes,No,0.9999334812164307,0.01400983426719904
109,434,Yes,No,0.9999334812164307,0.030888769775629044
109,435,Yes,No,0.9999334812164307,0.006858609616756439
109,436,Yes,No,0.9999334812164307,0.011802976951003075
110,437,Yes,No,0.999264121055603,0.03693569451570511
110,438,Yes,No,0.999264121055603,0.06360433995723724
110,439,Yes,No,0.999264121055603,0.017810601741075516
110,440,Yes,No,0.999264121055603,0.09830529987812042
111,441,Yes,No,0.9985748529434204,0.019024524837732315
111,442,Yes,No,0.9985748529434204,0.159287229180336
111,443,Yes,No,0.9985748529434204,0.016398215666413307
111,444,Yes,No,0.9985748529434204,0.06927960366010666
112,445,Yes,No,0.9998378753662109,0.0071515110321342945
112,446,Yes,No,0.9998378753662109,0.035532623529434204
112,447,Yes,No,0.9998378753662109,0.05738278478384018
112,448,Yes,No,0.9998378753662109,0.02150302566587925
113,449,Yes,No,0.8348471522331238,0.15569216012954712
113,450,Yes,No,0.8348471522331238,0.011264389380812645
113,451,Yes,No,0.8348471522331238,0.004185238853096962
113,452,Yes,No,0.8348471522331238,0.004186234436929226
114,453,Yes,No,0.9998840093612671,0.0028923857025802135
114,454,Yes,No,0.9998840093612671,0.008944597095251083
114,455,Yes,No,0.9998840093612671,0.006930680479854345
114,456,Yes,No,0.9998840093612671,0.005225046072155237
115,457,Yes,No,0.9912242293357849,0.012509304098784924
115,458,Yes,No,0.9912242293357849,0.014246044680476189
115,459,Yes,No,0.9912242293357849,0.00852458830922842
115,460,Yes,No,0.9912242293357849,0.019743984565138817
116,461,Yes,No,0.9997317790985107,0.015121940523386002
116,462,Yes,No,0.9997317790985107,0.0069009228609502316
116,463,Yes,No,0.9997317790985107,0.06279066950082779
116,464,Yes,No,0.9997317790985107,0.005921302828937769
117,465,Yes,No,0.9995046854019165,0.010294484905898571
117,466,Yes,No,0.9995046854019165,0.010376478545367718
117,467,Yes,No,0.9995046854019165,0.010627320036292076
117,468,Yes,No,0.9995046854019165,0.007241327315568924
118,469,Yes,No,0.9999039173126221,0.0055129677057266235
118,470,Yes,No,0.9999039173126221,0.05925014987587929
118,471,Yes,No,0.9999039173126221,0.0376843698322773
118,472,Yes,No,0.9999039173126221,0.012479485012590885
119,473,Yes,No,0.9985071420669556,0.018216801807284355
119,474,Yes,No,0.9985071420669556,0.005769803188741207
119,475,Yes,No,0.9985071420669556,0.018512556329369545
119,476,Yes,No,0.9985071420669556,0.025956839323043823
120,477,Yes,No,0.9996989965438843,0.23717133700847626
120,478,Yes,No,0.9996989965438843,0.062250539660453796
120,479,Yes,Yes,0.9996989965438843,0.7421272993087769
120,480,Yes,No,0.9996989965438843,0.034542426466941833
121,481,Yes,No,0.9990816116333008,0.015577973797917366
121,482,Yes,No,0.9990816116333008,0.03610674664378166
121,483,Yes,No,0.9990816116333008,0.059590764343738556
121,484,Yes,No,0.9990816116333008,0.004439844749867916
122,485,Yes,No,0.9985582232475281,0.01737547665834427
122,486,Yes,No,0.9985582232475281,0.06449666619300842
122,487,Yes,No,0.9985582232475281,0.005294394679367542
122,488,Yes,No,0.9985582232475281,0.059590764343738556
123,489,Yes,No,0.9993385672569275,0.012033521197736263
123,490,Yes,No,0.9993385672569275,0.1621977686882019
123,491,Yes,No,0.9993385672569275,0.05288798734545708
123,492,Yes,No,0.9993385672569275,0.029790541157126427
124,493,Yes,No,0.9998724460601807,0.06918004155158997
124,494,Yes,No,0.9998724460601807,0.01007825043052435
124,495,Yes,No,0.9998724460601807,0.10131994634866714
124,496,Yes,No,0.9998724460601807,0.02034577913582325
125,497,Yes,No,0.9995506405830383,0.12999780476093292
