item,idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
12,45,Yes,No,1.0,7.103539019226446e-07
12,46,Yes,No,1.0,3.4324280022701714e-06
12,47,Yes,No,1.0,2.2086214812588878e-07
12,48,Yes,No,1.0,3.3513242669869214e-07
13,49,Yes,No,1.0,1.9214082840335323e-06
13,50,Yes,No,1.0,6.101904546085279e-07
13,51,Yes,No,1.0,3.436607869389263e-07
13,52,Yes,No,1.0,1.1925546061775094e-07
14,53,Yes,No,1.0,1.8206992535851896e-07
14,54,Yes,No,1.0,1.9732692635443527e-07
14,55,Yes,No,1.0,3.152951535412285e-07
14,56,Yes,No,1.0,3.143627691315487e-05
15,57,Yes,No,1.0,6.491039243883279e-07
15,58,Yes,No,1.0,1.1730933692888357e-05
15,59,Yes,No,1.0,2.8785981953660666e-07
15,60,Yes,No,1.0,6.398851724043197e-07
16,61,Yes,No,1.0,1.9633590397916123e-07
16,62,Yes,No,1.0,0.04059397056698799
16,63,Yes,No,1.0,3.5343012427802023e-07
16,64,Yes,No,1.0,1.1007772116045089e-07
17,65,Yes,No,1.0,1.5127523056435166e-06
17,66,Yes,No,1.0,3.195546867118537e-07
17,67,Yes,No,1.0,1.1967321711381373e-07
17,68,Yes,No,1.0,1.0632259517251441e-07
18,69,Yes,No,0.9999998807907104,4.945064233652374e-07
18,70,Yes,No,0.9999998807907104,1.7899144211241946e-07
18,71,Yes,No,0.9999998807907104,2.4226255845860578e-05
18,72,Yes,No,0.9999998807907104,1.7480492431332095e-07
19,73,No,No,3.5241203022451373e-07,4.11962105317798e-07
19,74,No,No,3.5241203022451373e-07,1.7740322277859377e-07
19,75,No,No,3.5241203022451373e-07,2.2868555049626593e-07
19,76,No,No,3.5241203022451373e-07,3.0222267355384247e-07
20,77,Yes,No,1.0,2.102584346630465e-07
20,78,Yes,No,1.0,3.288772347787017e-07
20,79,Yes,No,1.0,4.533918911420187e-07
20,80,Yes,No,1.0,1.213109470654672e-07
21,81,Yes,No,1.0,2.789608402054e-07
21,82,Yes,No,1.0,2.2059143134356418e-07
21,83,Yes,No,1.0,4.282192662685702e-07
21,84,Yes,No,1.0,3.60208133542983e-07
22,85,Yes,No,1.0,4.870361181019689e-07
22,86,Yes,No,1.0,6.508155934170645e-07
22,87,Yes,No,1.0,4.6475440740323393e-07
22,88,Yes,No,1.0,5.144687520441948e-07
23,89,Yes,No,1.0,1.1194688198656877e-07
23,90,Yes,No,1.0,2.2408916322547157e-07
23,91,Yes,No,1.0,3.7848226952519326e-07
23,92,Yes,No,1.0,8.818970798074588e-08
24,93,Yes,No,1.0,8.908452855393989e-07
24,94,Yes,No,1.0,1.293695106596715e-07
24,95,Yes,No,1.0,5.697639835489099e-07
24,96,Yes,No,1.0,8.375342730460034e-08
25,97,Yes,No,1.0,2.0992108318296232e-07
25,98,Yes,Yes,1.0,0.8622879385948181
25,99,Yes,No,1.0,0.0015290308510884643
25,100,Yes,Yes,1.0,1.0
26,101,Yes,No,1.0,2.783919796911505e-07
26,102,Yes,No,1.0,0.0013509871205314994
26,103,Yes,No,1.0,8.37572315504076e-07
26,104,Yes,No,1.0,4.1236889956053346e-05
27,105,Yes,No,1.0,2.18403911844689e-07
27,106,Yes,Yes,1.0,0.999998927116394
27,107,Yes,No,1.0,2.0992108318296232e-07
27,108,Yes,No,1.0,2.4822170985316916e-07
28,109,Yes,No,1.0,2.564883061495493e-07
28,110,Yes,No,1.0,7.750455210953078e-07
28,111,Yes,No,1.0,0.0036214301362633705
28,112,Yes,No,1.0,2.008674186981807e-07
29,113,Yes,No,1.0,8.727322438062401e-07
29,114,Yes,No,1.0,8.661704669066239e-07
29,115,Yes,No,1.0,7.174470795234811e-08
29,116,Yes,No,1.0,8.25035385787487e-07
30,117,Yes,No,1.0,2.7565738491830416e-07
30,118,Yes,No,1.0,2.299627112734015e-06
30,119,Yes,No,1.0,5.72603426007845e-07
30,120,Yes,No,1.0,0.0001881189236883074
31,121,Yes,Yes,1.0,0.9972326159477234
31,122,Yes,No,1.0,3.470758827006648e-07
31,123,Yes,No,1.0,2.299627112734015e-06
31,124,Yes,No,1.0,2.7738010999200924e-07
32,125,Yes,No,1.0,1.0169353004130244e-07
32,126,Yes,No,1.0,1.0054831989236845e-07
32,127,Yes,No,1.0,3.6625385746447137e-07
32,128,Yes,No,1.0,6.333137321234972e-07
33,129,Yes,No,1.0,3.177251528541092e-07
33,130,Yes,No,1.0,4.800973556484678e-07
33,131,Yes,No,1.0,3.2898660151658987e-07
33,132,Yes,No,1.0,0.08771531283855438
34,133,Yes,No,1.0,1.0005130945955898e-07
34,134,Yes,No,1.0,3.1218436902236135e-07
34,135,Yes,No,1.0,1.7558362230829516e-07
34,136,Yes,Yes,1.0,1.0
35,137,Yes,No,1.0,3.133172299385478e-07
35,138,Yes,No,1.0,1.951632668806269e-07
35,139,Yes,No,1.0,1.7558362230829516e-07
35,140,Yes,No,1.0,1.0005130945955898e-07
36,141,Yes,No,1.0,0.0005866679712198675
36,142,Yes,No,1.0,8.712137287147925e-07
36,143,Yes,No,1.0,3.920172275684308e-07
36,144,Yes,No,1.0,1.2508737654570723e-06
37,145,Yes,No,1.0,2.833909320543171e-07
37,146,Yes,No,1.0,4.074743628734723e-05
37,147,Yes,No,1.0,2.0533673250611173e-07
37,148,Yes,No,1.0,1.5071263987920247e-06
38,149,Yes,No,1.0,1.0581440079704407e-07
38,150,Yes,No,1.0,4.074743628734723e-05
38,151,Yes,No,1.0,1.8654263556072692e-07
38,152,Yes,No,1.0,4.7113266532505804e-07
39,153,Yes,No,1.0,5.374125612434e-05
39,154,Yes,No,1.0,1.4004663739797252e-07
39,155,Yes,No,1.0,1.0720644240791444e-05
39,156,Yes,No,1.0,1.1684862784022698e-06
40,157,Yes,No,1.0,1.350151563883628e-07
40,158,Yes,No,1.0,1.6734061603074224e-07
40,159,Yes,No,1.0,4.708975041012309e-07
40,160,Yes,No,1.0,3.276005031693785e-07
41,161,Yes,No,1.0,3.867741895646759e-07
41,162,Yes,No,1.0,5.05236414483079e-07
41,163,Yes,No,1.0,5.899898042116547e-06
41,164,Yes,No,1.0,4.708975041012309e-07
42,165,No,No,0.018989557400345802,6.380470267686178e-07
42,166,No,No,0.018989557400345802,0.0003915619745384902
42,167,No,No,0.018989557400345802,0.10339494049549103
42,168,No,No,0.018989557400345802,7.277170084307727e-07
43,169,Yes,No,1.0,0.00015249474381562322
43,170,Yes,No,1.0,0.10339494049549103
43,171,Yes,No,1.0,1.1281107248350963e-07
43,172,Yes,No,1.0,3.987293553109339e-07
44,173,No,No,0.004399660974740982,2.68534051883762e-07
44,174,No,No,0.004399660974740982,0.033407799899578094
44,175,No,No,0.004399660974740982,3.297705291060993e-07
44,176,No,No,0.004399660974740982,1.206653905683197e-05
45,177,Yes,No,1.0,3.095902343375201e-07
45,178,Yes,No,1.0,4.4665432596957544e-07
45,179,Yes,No,1.0,3.8280430203485594e-07
45,180,Yes,No,1.0,2.825756837410154e-06
46,181,Yes,No,1.0,1.535094327209663e-07
46,182,Yes,Yes,1.0,0.9999999403953552
46,183,Yes,No,1.0,1.2541951832645282e-07
46,184,Yes,No,1.0,2.1426905050248024e-07
47,185,Yes,No,1.0,2.7909399591408146e-07
47,186,Yes,No,1.0,2.5744063236743386e-07
47,187,Yes,No,1.0,2.930949278834305e-07
47,188,Yes,No,1.0,2.791219060327421e-07
48,189,Yes,No,1.0,2.4291301770063e-07
48,190,Yes,No,1.0,2.574103928054683e-05
48,191,Yes,No,1.0,3.2307366382156033e-07
48,192,Yes,No,1.0,9.233713171852287e-08
49,193,Yes,No,1.0,9.776307706488296e-05
49,194,Yes,No,1.0,8.725218094696174e-07
49,195,Yes,No,1.0,1.2662134167840122e-06
49,196,Yes,No,1.0,1.4104962247074582e-06
50,197,Yes,No,1.0,6.004045758345455e-07
50,198,Yes,No,1.0,1.015221968714286e-07
50,199,Yes,No,1.0,5.940521532465937e-07
50,200,Yes,No,1.0,4.050832274060667e-07
51,201,Yes,No,1.0,1.015221968714286e-07
51,202,Yes,No,1.0,5.279186439111072e-07
51,203,Yes,No,1.0,3.1725639360047353e-07
51,204,Yes,No,1.0,3.307121971829474e-07
52,205,Yes,No,1.0,5.735975605603016e-07
52,206,Yes,No,1.0,1.925345998188277e-07
52,207,Yes,No,1.0,1.3394941333899624e-07
52,208,Yes,No,1.0,1.5397878883049998e-07
53,209,Yes,No,1.0,1.5397878883049998e-07
53,210,Yes,Yes,1.0,1.0
53,211,Yes,No,1.0,1.305488410707767e-07
53,212,Yes,No,1.0,8.128967010634369e-08
54,213,Yes,Yes,1.0,1.0
54,214,Yes,No,1.0,8.864691380949807e-07
54,215,Yes,No,1.0,8.271406386484159e-07
54,216,Yes,No,1.0,0.026324737817049026
55,217,Yes,No,1.0,1.9678097942232853e-06
55,218,Yes,No,1.0,2.7058234763899236e-07
55,219,Yes,No,1.0,1.848337342380546e-05
55,220,Yes,No,1.0,0.0003657516499515623
56,221,Yes,No,0.9999994039535522,0.003051282837986946
56,222,Yes,No,0.9999994039535522,9.37578761295299e-07
56,223,Yes,No,0.9999994039535522,8.74719489729614e-07
56,224,Yes,No,0.9999994039535522,6.912905519129708e-07
57,225,Yes,No,1.0,8.392858035222162e-07
57,226,Yes,No,1.0,9.435302104066068e-07
57,227,Yes,No,1.0,2.991313010625163e-07
57,228,Yes,No,1.0,2.594168472569436e-05
58,229,Yes,No,1.0,6.594537467208283e-07
58,230,Yes,No,1.0,9.37578761295299e-07
58,231,Yes,No,1.0,1.2372812534522382e-06
58,232,Yes,No,1.0,9.435302104066068e-07
59,233,Yes,No,1.0,2.0456171512250876e-07
59,234,Yes,No,1.0,3.084880120240996e-07
59,235,Yes,No,1.0,4.665682808990823e-07
59,236,Yes,No,1.0,3.3153062872770533e-07
60,237,Yes,No,1.0,8.484740732228602e-08
60,238,Yes,No,1.0,4.294684572414553e-07
60,239,Yes,No,1.0,1.1616111805778928e-07
60,240,Yes,No,1.0,1.0948465956062137e-07
61,241,Yes,No,1.0,2.919528014899697e-07
61,242,Yes,No,1.0,2.9543326718339813e-07
61,243,Yes,No,1.0,3.753902717562596e-07
61,244,Yes,No,1.0,1.6809586611543637e-07
62,245,Yes,No,1.0,7.732262474746676e-08
62,246,Yes,No,1.0,7.237381396407727e-07
62,247,Yes,No,1.0,2.3003072158189752e-07
62,248,Yes,No,1.0,1.0773430147992258e-07
63,249,Yes,No,1.0,2.2599297722081246e-07
63,250,Yes,No,1.0,3.4612486388141406e-07
63,251,Yes,No,1.0,1.4485596011581947e-07
63,252,Yes,No,1.0,7.370968546638323e-07
64,253,Yes,No,1.0,5.361227408684499e-07
64,254,Yes,No,1.0,2.2120660503333056e-07
64,255,Yes,No,1.0,1.852329489793192e-07
64,256,Yes,No,1.0,4.106003927972779e-07
65,257,Yes,No,1.0,1.4928916414191917e-07
65,258,Yes,No,1.0,2.340919564858268e-07
65,259,Yes,No,1.0,2.2241509611831134e-07
65,260,Yes,No,1.0,3.5291293443151517e-07
66,261,Yes,No,1.0,2.2241509611831134e-07
66,262,Yes,No,1.0,1.0586421694824821e-06
66,263,Yes,No,1.0,3.5150603139300074e-07
66,264,Yes,No,1.0,1.781940000000759e-07
67,265,Yes,No,1.0,2.5016058202709246e-07
67,266,Yes,No,1.0,1.861181146978197e-07
67,267,Yes,No,1.0,3.068582827836508e-07
67,268,Yes,No,1.0,3.2874370958779764e-07
68,269,Yes,No,1.0,5.873565100955602e-07
68,270,Yes,No,1.0,0.00030605975189246237
68,271,Yes,No,1.0,5.472543307405431e-07
68,272,Yes,No,1.0,3.6590523677659803e-07
69,273,Yes,No,1.0,2.3817821670490957e-07
69,274,Yes,No,1.0,1.448747752874624e-07
69,275,Yes,No,1.0,4.555676014206256e-07
69,276,Yes,No,1.0,1.7888412173761026e-07
70,277,Yes,No,0.9999998807907104,1.7046342293269845e-07
70,278,Yes,No,0.9999998807907104,1.8698663552640937e-05
70,279,Yes,No,0.9999998807907104,0.037021588534116745
70,280,Yes,No,0.9999998807907104,2.360544613111415e-07
71,281,Yes,No,1.0,0.00013934835442341864
71,282,Yes,No,1.0,3.365855434367404e-07
71,283,Yes,Yes,1.0,0.9999999403953552
71,284,Yes,Yes,1.0,0.999999463558197
72,285,Yes,Yes,1.0,1.0
72,286,Yes,No,1.0,4.0836133052835066e-07
72,287,Yes,No,1.0,3.825900023457507e-07
72,288,Yes,No,1.0,6.639724006163306e-07
73,289,Yes,No,1.0,2.2894168694165273e-07
73,290,Yes,No,1.0,7.361956591012131e-07
73,291,Yes,Yes,1.0,1.0
73,292,Yes,No,1.0,6.57082409816212e-07
74,293,Yes,No,1.0,5.025866585128824e-07
74,294,Yes,No,1.0,5.581657092079695e-07
74,295,Yes,No,1.0,2.110683453793172e-06
74,296,Yes,No,1.0,2.9474610983015737e-06
75,297,Yes,No,1.0,4.940529265695659e-07
75,298,Yes,Yes,1.0,1.0
75,299,Yes,No,1.0,1.3043843864579685e-05
75,300,Yes,No,1.0,9.320671097157174e-07
76,301,Yes,Yes,0.9999999403953552,0.9996427297592163
76,302,Yes,No,0.9999999403953552,4.1396515371161513e-07
76,303,Yes,No,0.9999999403953552,2.6375698780611856e-07
76,304,Yes,No,0.9999999403953552,6.044673455107841e-07
77,305,Yes,No,0.9999997615814209,2.0530151800812746e-07
77,306,Yes,No,0.9999997615814209,3.009009788002004e-07
77,307,Yes,No,0.9999997615814209,1.2005594953734544e-06
77,308,Yes,No,0.9999997615814209,6.52650669508148e-07
78,309,Yes,No,1.0,4.460549121176882e-07
78,310,Yes,No,1.0,3.3309586910945654e-07
78,311,Yes,No,1.0,7.883942089392804e-06
78,312,Yes,No,1.0,1.1894363893816262e-07
79,313,Yes,No,1.0,1.338386368843203e-06
79,314,Yes,No,1.0,2.0905194730858057e-07
79,315,Yes,No,1.0,1.3258430442419922e-07
79,316,Yes,No,1.0,3.586542334232945e-07
80,317,Yes,No,1.0,1.2310613328736508e-07
80,318,Yes,No,1.0,1.3258430442419922e-07
80,319,Yes,No,1.0,2.345464480413284e-07
80,320,Yes,No,1.0,2.307490944986057e-07
81,321,Yes,No,1.0,3.5015432331420016e-07
81,322,Yes,No,1.0,3.717416632298409e-07
81,323,Yes,No,1.0,1.2398702892824076e-05
81,324,Yes,No,1.0,1.8816623196471483e-05
82,325,Yes,No,1.0,1.2398702892824076e-05
82,326,Yes,No,1.0,1.0116533530890592e-06
82,327,Yes,No,1.0,9.325412975158542e-07
82,328,Yes,No,1.0,4.719888124782301e-07
83,329,Yes,No,1.0,0.004912079777568579
83,330,Yes,No,1.0,7.335223199333996e-05
83,331,Yes,No,1.0,2.859866867765959e-07
83,332,Yes,No,1.0,2.2023438361884473e-07
84,333,Yes,No,1.0,1.8393606637800985e-07
84,334,Yes,No,1.0,5.286541409077472e-07
84,335,Yes,No,1.0,2.2348721984144504e-07
84,336,Yes,No,1.0,6.1270739024621435e-06
85,337,Yes,No,1.0,4.1403939121664735e-07
85,338,Yes,No,1.0,0.004912079777568579
85,339,Yes,No,1.0,2.723056127251766e-07
85,340,Yes,No,1.0,2.859866867765959e-07
86,341,Yes,No,1.0,4.434663196661859e-07
86,342,Yes,No,1.0,4.4498665374703705e-07
86,343,Yes,No,1.0,2.733222004280833e-07
86,344,Yes,No,1.0,3.6018033711116004e-07
87,345,Yes,No,1.0,2.536049805712537e-07
87,346,Yes,No,1.0,2.3502710178036068e-07
87,347,Yes,No,1.0,3.366648968494701e-07
87,348,Yes,No,1.0,0.0004899011109955609
88,349,Yes,No,1.0,2.536049805712537e-07
88,350,Yes,No,1.0,3.295499197975005e-07
88,351,Yes,No,1.0,3.9117404071475903e-07
88,352,Yes,No,1.0,2.4004734200389066e-07
89,353,Yes,No,1.0,2.0836370140386862e-07
89,354,Yes,No,1.0,2.084847494643327e-07
89,355,Yes,No,1.0,4.822933874493174e-07
89,356,Yes,No,1.0,0.002096763579174876
90,357,Yes,No,1.0,1.9677072486956604e-06
90,358,Yes,Yes,1.0,0.9999999403953552
90,359,Yes,No,1.0,1.2450136637198739e-06
90,360,Yes,No,1.0,5.277543095871806e-07
91,361,Yes,No,1.0,1.7235463189990696e-07
91,362,Yes,No,1.0,2.2884729844463436e-07
91,363,Yes,No,1.0,1.0180092857581258e-07
91,364,Yes,No,1.0,5.336729600458057e-07
92,365,Yes,No,1.0,1.6298172056394833e-07
92,366,Yes,No,1.0,1.1333816729575119e-07
92,367,Yes,No,1.0,2.057383881037822e-07
92,368,Yes,No,1.0,3.5581281281338306e-06
93,369,Yes,No,1.0,2.812282673403388e-07
93,370,Yes,No,1.0,5.871808639312803e-07
93,371,Yes,No,1.0,5.033729166825651e-07
93,372,Yes,No,1.0,5.437662480289873e-07
94,373,Yes,No,1.0,2.735330895120569e-07
94,374,Yes,No,1.0,1.0737751381384442e-06
94,375,Yes,No,1.0,2.7474322905618465e-07
94,376,Yes,No,1.0,5.249034416010545e-07
95,377,Yes,No,0.9999999403953552,5.486500640472514e-07
95,378,Yes,Yes,0.9999999403953552,0.9999995231628418
95,379,Yes,No,0.9999999403953552,4.810652285414108e-07
95,380,Yes,No,0.9999999403953552,1.5375223938463023e-07
96,381,Yes,No,1.0,5.284436497277056e-07
96,382,Yes,No,1.0,4.2369131847408426e-07
96,383,Yes,No,1.0,6.801893164265493e-07
96,384,Yes,No,1.0,5.409796699495928e-07
97,385,Yes,No,1.0,1.3427622036488174e-07
97,386,Yes,No,1.0,4.6264139541563054e-07
97,387,Yes,No,1.0,8.555379338304192e-08
97,388,Yes,No,1.0,3.765545670830761e-07
98,389,Yes,No,1.0,1.0821101170677139e-07
98,390,Yes,No,1.0,3.341368426390545e-07
98,391,Yes,No,1.0,1.7793695405998733e-07
98,392,Yes,Yes,1.0,1.0
99,393,Yes,No,1.0,8.925479164645367e-07
99,394,Yes,No,1.0,2.946640904610831e-07
99,395,Yes,No,1.0,3.307775102712185e-07
99,396,Yes,No,1.0,5.722890819015447e-07
100,397,Yes,No,1.0,1.4025020789176779e-07
100,398,Yes,No,1.0,1.7548752850871097e-07
100,399,Yes,No,1.0,2.5897631417137745e-07
100,400,Yes,No,1.0,2.799236540340644e-07
101,401,Yes,No,1.0,3.867836255722068e-07
101,402,Yes,No,1.0,2.183263404731406e-06
101,403,Yes,No,1.0,4.074414334809262e-07
101,404,Yes,No,1.0,3.32801249669501e-07
102,405,Yes,No,1.0,5.3688683721020425e-08
102,406,Yes,No,1.0,1.3001204024476465e-07
102,407,Yes,No,1.0,3.707957034748688e-07
102,408,Yes,No,1.0,1.5259330155004136e-07
103,409,Yes,No,1.0,3.4763882013066905e-06
103,410,Yes,No,1.0,1.7589687217878236e-07
103,411,Yes,No,1.0,1.3262500431210356e-07
103,412,Yes,No,1.0,1.7201091395691037e-07
104,413,Yes,No,1.0,4.175035144271533e-07
104,414,Yes,No,1.0,2.517173925298266e-06
104,415,Yes,No,1.0,3.4545658422757697e-07
104,416,Yes,No,1.0,8.812783107714495e-07
105,417,Yes,No,1.0,2.3971932705535437e-07
105,418,Yes,No,1.0,3.906619099325326e-07
105,419,Yes,No,1.0,3.044251002393139e-07
105,420,Yes,No,1.0,8.812783107714495e-07
106,421,Yes,No,1.0,3.7056915402899904e-07
106,422,Yes,No,1.0,3.0981811960373307e-07
106,423,Yes,No,1.0,0.002903118496760726
106,424,Yes,No,1.0,4.230947467931401e-07
107,425,Yes,No,1.0,6.168977506604278e-07
107,426,Yes,No,1.0,4.3687688844329386e-07
107,427,Yes,No,1.0,1.9252779281941912e-07
107,428,Yes,No,1.0,4.4842767010777607e-07
108,429,Yes,No,1.0,1.3714706028622459e-06
108,430,Yes,No,1.0,4.541441853689321e-07
108,431,Yes,No,1.0,3.0981811960373307e-07
108,432,Yes,No,1.0,3.966812300859601e-07
109,433,Yes,No,1.0,1.607519095614407e-07
109,434,Yes,No,1.0,3.392208327568369e-07
109,435,Yes,No,1.0,2.1845615094662207e-07
109,436,Yes,No,1.0,1.1928061383059685e-07
110,437,Yes,No,1.0,6.473323566069666e-08
110,438,Yes,No,1.0,4.410279871081002e-06
110,439,Yes,No,1.0,8.005886229511816e-07
110,440,Yes,No,1.0,3.3520998840685934e-05
111,441,Yes,No,1.0,2.432724386380869e-07
111,442,Yes,No,1.0,4.045807145303115e-05
111,443,Yes,No,1.0,4.81826759823889e-07
111,444,Yes,No,1.0,2.4757802748354152e-05
112,445,Yes,No,1.0,4.652626444112684e-07
112,446,Yes,No,1.0,3.1264445965462073e-07
112,447,Yes,No,1.0,1.3048054370301543e-07
112,448,Yes,No,1.0,1.1002430255757645e-06
113,449,Yes,No,0.9999972581863403,2.1219597101662657e-07
113,450,Yes,No,0.9999972581863403,2.2426439727496472e-07
113,451,Yes,No,0.9999972581863403,4.3823260398312414e-07
113,452,Yes,No,0.9999972581863403,4.499593728723994e-07
114,453,Yes,No,1.0,3.835651796180173e-07
114,454,Yes,No,1.0,3.127868808405765e-07
114,455,Yes,No,1.0,5.840643666488177e-07
114,456,Yes,No,1.0,2.484292735971394e-07
115,457,Yes,No,1.0,1.9503171699852828e-07
115,458,Yes,No,1.0,3.250329712045641e-07
115,459,Yes,No,1.0,6.947969950488186e-07
115,460,Yes,No,1.0,3.508542363306333e-07
116,461,Yes,No,1.0,3.867894236009306e-07
116,462,Yes,No,1.0,1.356108043637505e-07
116,463,Yes,No,1.0,1.9064690093273384e-07
116,464,Yes,No,1.0,2.942650212389708e-07
117,465,Yes,No,1.0,2.9101644827278506e-07
117,466,Yes,No,1.0,3.475107632766594e-07
117,467,Yes,No,1.0,1.4658128577593743e-07
117,468,Yes,No,1.0,3.3203534144377045e-07
118,469,Yes,No,1.0,2.2019709433607204e-07
118,470,Yes,No,1.0,1.5629677818651544e-07
118,471,Yes,No,1.0,1.2284021977393422e-06
118,472,Yes,No,1.0,1.4602184705836407e-07
119,473,Yes,No,1.0,4.4139886767879943e-07
119,474,Yes,No,1.0,1.9077860713423433e-07
119,475,Yes,No,1.0,1.1441046154914147e-07
119,476,Yes,No,1.0,7.365827059402363e-07
120,477,Yes,No,1.0,2.9803810321027413e-05
120,478,Yes,No,1.0,2.9837892725481652e-05
120,479,Yes,Yes,1.0,1.0
120,480,Yes,No,1.0,3.5555373756324116e-07
121,481,Yes,No,1.0,1.2802840387848846e-07
121,482,Yes,No,1.0,2.3103359581000404e-07
121,483,Yes,No,1.0,4.0608432527733385e-07
121,484,Yes,No,1.0,1.6323052420830209e-07
122,485,Yes,No,1.0,2.454686693909025e-07
122,486,Yes,No,1.0,7.254120077959669e-07
122,487,Yes,No,1.0,1.9420130570324545e-07
122,488,Yes,No,1.0,4.0608432527733385e-07
123,489,Yes,No,1.0,3.1739944006403675e-07
123,490,Yes,No,1.0,0.0004512957821134478
123,491,Yes,No,1.0,5.445395458991698e-07
123,492,Yes,No,1.0,1.5054636151035083e-06
124,493,Yes,No,1.0,7.379665589724027e-07
124,494,Yes,No,1.0,4.3367433022467594e-07
124,495,Yes,No,1.0,1.3076678442303091e-05
124,496,Yes,No,1.0,8.856419526637183e-07
125,497,Yes,No,1.0,0.0046726614236831665
125,498,Yes,No,1.0,3.544241735653486e-06
125,499,Yes,Yes,1.0,1.0
125,500,Yes,No,1.0,1.7775647620510426e-07
126,501,Yes,No,1.0,4.1268029349339486e-07
126,502,Yes,No,1.0,4.97235816965258e-07
126,503,Yes,No,1.0,3.9802944229450077e-07
126,504,Yes,No,1.0,2.090297357426607e-07
127,505,Yes,No,1.0,4.088670095825364e-07
127,506,Yes,No,1.0,5.332146884029498e-07
127,507,Yes,No,1.0,5.770721145381685e-07
127,508,Yes,No,1.0,4.2658376742110704e-07
128,509,Yes,No,1.0,4.0083475028040993e-07
128,510,Yes,No,1.0,4.2657771359699836e-07
128,511,Yes,No,1.0,1.8279483526839613e-07
128,512,Yes,No,1.0,3.048824908091774e-07
129,513,Yes,No,1.0,2.54737301474961e-07
129,514,Yes,No,1.0,1.8516112731958856e-07
129,515,Yes,No,1.0,2.9267215495565324e-07
129,516,Yes,No,1.0,4.0083475028040993e-07
130,517,Yes,No,1.0,3.8574941640945326e-07
130,518,Yes,Yes,1.0,0.9999998807907104
130,519,Yes,No,1.0,0.015700696036219597
130,520,Yes,No,1.0,6.185179017847986e-07
131,521,Yes,No,0.9999999403953552,1.657820831724166e-07
131,522,Yes,No,0.9999999403953552,0.015700696036219597
131,523,Yes,No,0.9999999403953552,2.3599442044996977e-07
131,524,Yes,No,0.9999999403953552,3.8574941640945326e-07
132,525,Yes,No,1.0,2.005306072305757e-07
132,526,Yes,No,1.0,4.887136810793891e-07
132,527,Yes,No,1.0,3.5782494478553417e-07
132,528,Yes,No,1.0,7.3452474680379964e-06
133,529,Yes,No,1.0,6.889523547215504e-07
133,530,Yes,No,1.0,4.293186748327571e-07
133,531,Yes,Yes,1.0,0.9999998807907104
133,532,Yes,No,1.0,5.677988497154729e-07
134,533,Yes,No,1.0,4.699012734477037e-08
134,534,Yes,No,1.0,1.4589107877327478e-07
134,535,Yes,No,1.0,1.4716374607814942e-07
134,536,Yes,No,1.0,3.586145851386391e-07
135,537,Yes,No,1.0,5.2443265730062194e-08
135,538,Yes,No,1.0,1.5048725288124842e-07
135,539,Yes,No,1.0,3.9620655911676295e-07
135,540,Yes,No,1.0,3.4655906233638234e-07
136,541,Yes,No,1.0,1.9645267457235605e-07
136,542,Yes,No,1.0,8.388288819105583e-08
136,543,Yes,No,1.0,1.383662322496093e-07
136,544,Yes,No,1.0,5.2443265730062194e-08
