item,idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
21,82,Yes,No,0.9972817301750183,0.0006111065740697086
21,83,Yes,No,0.9972817301750183,0.00021144156926311553
21,84,Yes,No,0.9972817301750183,0.0003067644138354808
22,85,Yes,No,0.9996592402458191,0.00030115878325887024
22,86,Yes,No,0.9996592402458191,0.000902969972230494
22,87,Yes,No,0.9996592402458191,0.00010323939932277426
22,88,Yes,No,0.9996592402458191,0.00020383317314554006
23,89,Yes,No,0.99952632188797,0.000160633833729662
23,90,Yes,No,0.99952632188797,0.0002797300403472036
23,91,Yes,No,0.99952632188797,0.00019432955014053732
23,92,Yes,No,0.99952632188797,0.0009028625790961087
24,93,Yes,No,0.9998878240585327,0.006258788052946329
24,94,Yes,No,0.9998878240585327,0.00010104959073942155
24,95,Yes,No,0.9998878240585327,0.0011960365809500217
24,96,Yes,No,0.9998878240585327,7.682316208956763e-05
25,97,Yes,No,0.9990658760070801,0.00023663692991249263
25,98,Yes,No,0.9990658760070801,0.06879154592752457
25,99,Yes,No,0.9990658760070801,0.0747670978307724
25,100,Yes,No,0.9990658760070801,0.11122144758701324
26,101,Yes,No,0.9984200596809387,0.010117752477526665
26,102,Yes,No,0.9984200596809387,0.10217662155628204
26,103,Yes,No,0.9984200596809387,0.0018931281520053744
26,104,Yes,No,0.9984200596809387,0.08811900019645691
27,105,Yes,No,0.8136236071586609,0.00068543670931831
27,106,Yes,Yes,0.8136236071586609,0.9697537422180176
27,107,Yes,No,0.8136236071586609,0.00023663692991249263
27,108,Yes,No,0.8136236071586609,0.00020309246610850096
28,109,Yes,No,0.9997430443763733,0.00018788070883601904
28,110,Yes,No,0.9997430443763733,0.0002178467548219487
28,111,Yes,No,0.9997430443763733,0.062330491840839386
28,112,Yes,No,0.9997430443763733,0.03177821263670921
29,113,Yes,No,0.9994268417358398,0.002118077827617526
29,114,Yes,No,0.9994268417358398,0.0006019067950546741
29,115,Yes,No,0.9994268417358398,0.00022736989194527268
29,116,Yes,No,0.9994268417358398,0.00018072090460918844
30,117,Yes,No,0.999751091003418,0.00016567620332352817
30,118,Yes,No,0.999751091003418,0.002335849218070507
30,119,Yes,No,0.999751091003418,0.0002810945443343371
30,120,Yes,No,0.999751091003418,0.010854603722691536
31,121,Yes,No,0.9993574023246765,0.10900242626667023
31,122,Yes,No,0.9993574023246765,0.0035544689744710922
31,123,Yes,No,0.9993574023246765,0.002335849218070507
31,124,Yes,No,0.9993574023246765,0.00018731897580437362
32,125,Yes,No,0.9997154474258423,7.544124673586339e-05
32,126,Yes,No,0.9997154474258423,0.0002011019823839888
32,127,Yes,No,0.9997154474258423,0.00038268195930868387
32,128,Yes,No,0.9997154474258423,0.00019280126434750855
33,129,Yes,No,0.9991611838340759,0.00011604889732552692
33,130,Yes,No,0.9991611838340759,0.00014332070713862777
33,131,Yes,No,0.9991611838340759,0.0001108034557546489
33,132,Yes,No,0.9991611838340759,0.009302468970417976
34,133,Yes,No,0.9996563196182251,0.00016331890947185457
34,134,Yes,No,0.9996563196182251,9.081322059500962e-05
34,135,Yes,No,0.9996563196182251,0.00013220451364759356
34,136,Yes,Yes,0.9996563196182251,0.9996436834335327
35,137,Yes,No,0.9998383522033691,0.0005013229674659669
35,138,Yes,No,0.9998383522033691,0.00015279716171789914
35,139,Yes,No,0.9998383522033691,0.00013220451364759356
35,140,Yes,No,0.9998383522033691,0.00016331890947185457
36,141,Yes,Yes,0.9998452067375183,0.6721442937850952
36,142,Yes,No,0.9998452067375183,0.0001219447294715792
36,143,Yes,No,0.9998452067375183,0.00013911403948441148
36,144,Yes,No,0.9998452067375183,0.0007968075224198401
37,145,Yes,No,0.961742103099823,0.00016318645793944597
37,146,Yes,No,0.961742103099823,0.008765412494540215
37,147,Yes,No,0.961742103099823,0.00029834001907147467
37,148,Yes,No,0.961742103099823,0.015346699394285679
38,149,Yes,No,0.7766650319099426,0.00017616269178688526
38,150,Yes,No,0.7766650319099426,0.008765412494540215
38,151,Yes,No,0.7766650319099426,0.0002665170468389988
38,152,Yes,No,0.7766650319099426,0.00014989990449976176
39,153,Yes,No,0.9983510375022888,0.0009284002589993179
39,154,Yes,No,0.9983510375022888,0.00022740624262951314
39,155,Yes,No,0.9983510375022888,0.00019788849749602377
39,156,Yes,No,0.9983510375022888,0.00012145149958087131
40,157,Yes,No,0.999871015548706,0.00015231927682179958
40,158,Yes,No,0.999871015548706,0.0004819227324333042
40,159,Yes,No,0.999871015548706,0.0002416485222056508
40,160,Yes,No,0.999871015548706,0.0002407670981483534
41,161,Yes,No,0.9998219013214111,0.0022890178952366114
41,162,Yes,No,0.9998219013214111,0.00020432593009900302
41,163,Yes,Yes,0.9998219013214111,0.9791123270988464
41,164,Yes,No,0.9998219013214111,0.0002416485222056508
42,165,No,No,0.1147383525967598,0.000380860612494871
42,166,No,No,0.1147383525967598,0.0019761400762945414
42,167,No,No,0.1147383525967598,0.028841622173786163
42,168,No,No,0.1147383525967598,0.000248470576480031
43,169,Yes,No,0.9906315803527832,0.09569764137268066
43,170,Yes,No,0.9906315803527832,0.028841622173786163
43,171,Yes,No,0.9906315803527832,0.0006300906534306705
43,172,Yes,No,0.9906315803527832,0.00026264821644872427
44,173,Yes,No,0.9986018538475037,0.0003362013085279614
44,174,Yes,No,0.9986018538475037,0.10035352408885956
44,175,Yes,No,0.9986018538475037,8.16450483398512e-05
44,176,Yes,No,0.9986018538475037,0.000385090010240674
45,177,Yes,No,0.9998937249183655,0.0004752093809656799
45,178,Yes,No,0.9998937249183655,0.0006032314850017428
45,179,Yes,No,0.9998937249183655,0.0002083734143525362
45,180,Yes,No,0.9998937249183655,0.0006191324791871011
46,181,Yes,No,0.9998005032539368,0.00012101269385311753
46,182,Yes,No,0.9998005032539368,0.10608731210231781
46,183,Yes,No,0.9998005032539368,0.00031443603802472353
46,184,Yes,No,0.9998005032539368,0.0001534917246317491
47,185,Yes,No,0.9999232292175293,0.0005607233033515513
47,186,Yes,No,0.9999232292175293,0.0003932960098609328
47,187,Yes,No,0.9999232292175293,0.0008827241254039109
47,188,Yes,No,0.9999232292175293,0.00034606855479069054
48,189,Yes,No,0.9997701644897461,0.012127559632062912
48,190,Yes,Yes,0.9997701644897461,0.9828463792800903
48,191,Yes,No,0.9997701644897461,0.0018204194493591785
48,192,Yes,No,0.9997701644897461,0.0002248158270958811
49,193,Yes,No,0.9996289014816284,0.02269289642572403
49,194,Yes,No,0.9996289014816284,0.00019272345525678247
49,195,Yes,No,0.9996289014816284,0.00032391698914580047
49,196,Yes,No,0.9996289014816284,0.001172890653833747
50,197,Yes,No,0.9994432330131531,0.00017736661538947374
50,198,Yes,No,0.9994432330131531,0.0007353684050031006
50,199,Yes,No,0.9994432330131531,0.0002447362057864666
50,200,Yes,No,0.9994432330131531,0.00016941400826908648
51,201,Yes,No,0.9999105334281921,0.0007353684050031006
51,202,Yes,No,0.9999105334281921,0.0004362264007795602
51,203,Yes,No,0.9999105334281921,0.0003732921904884279
51,204,Yes,No,0.9999105334281921,0.00044952015741728246
52,205,No,No,0.1546030342578888,0.00017477647634223104
52,206,No,No,0.1546030342578888,0.00020399536879267544
52,207,No,No,0.1546030342578888,0.00025691205519251525
52,208,No,No,0.1546030342578888,0.00013022776693105698
53,209,Yes,No,0.9996525049209595,0.00013022776693105698
53,210,Yes,Yes,0.9996525049209595,0.7931331396102905
53,211,Yes,No,0.9996525049209595,0.00018978965817950666
53,212,Yes,No,0.9996525049209595,0.00014577756519429386
54,213,Yes,Yes,0.9986947178840637,0.9387525916099548
54,214,Yes,No,0.9986947178840637,0.01842283271253109
54,215,Yes,No,0.9986947178840637,0.004571304190903902
54,216,Yes,No,0.9986947178840637,0.1789093166589737
55,217,Yes,No,0.9990187287330627,0.021946687251329422
55,218,Yes,No,0.9990187287330627,0.0006690124282613397
55,219,Yes,No,0.9990187287330627,0.035772863775491714
55,220,Yes,No,0.9990187287330627,0.007482714951038361
56,221,Yes,No,0.8455061912536621,0.00017261925677303225
56,222,Yes,No,0.8455061912536621,0.0010334766702726483
56,223,Yes,No,0.8455061912536621,0.000276128645054996
56,224,Yes,No,0.8455061912536621,0.000566319446079433
57,225,Yes,No,0.9994133114814758,0.00028927825042046607
57,226,Yes,No,0.9994133114814758,8.295617590192705e-05
57,227,Yes,No,0.9994133114814758,0.0006238623172976077
57,228,Yes,No,0.9994133114814758,0.0025058998726308346
58,229,Yes,No,0.9984644055366516,0.0017867058049887419
58,230,Yes,No,0.9984644055366516,0.0010334766702726483
58,231,Yes,No,0.9984644055366516,0.002743472345173359
58,232,Yes,No,0.9984644055366516,8.295617590192705e-05
59,233,Yes,No,0.9997345209121704,0.00031539087649434805
59,234,Yes,No,0.9997345209121704,0.00017489155288785696
59,235,Yes,No,0.9997345209121704,0.002024989575147629
59,236,Yes,No,0.9997345209121704,0.00014490741887129843
60,237,Yes,No,0.9998730421066284,0.00016609550220891833
60,238,Yes,No,0.9998730421066284,0.0006971965194679797
60,239,Yes,No,0.9998730421066284,0.00038942741230130196
60,240,Yes,No,0.9998730421066284,0.0001975006889551878
61,241,Yes,No,0.9996214509010315,0.001022683922201395
61,242,Yes,No,0.9996214509010315,0.00046128680696710944
61,243,Yes,No,0.9996214509010315,0.0003654756583273411
61,244,Yes,No,0.9996214509010315,0.00012129927927162498
62,245,Yes,No,0.9998887777328491,0.0007814638665877283
62,246,Yes,No,0.9998887777328491,0.0009885190520435572
62,247,Yes,No,0.9998887777328491,0.0001368470402667299
62,248,Yes,No,0.9998887777328491,0.00016515851893927902
63,249,Yes,No,0.9998830556869507,0.00012568123929668218
63,250,Yes,No,0.9998830556869507,0.006039376836270094
63,251,Yes,No,0.9998830556869507,0.0008326465613208711
63,252,Yes,No,0.9998830556869507,0.0006819543777965009
64,253,Yes,No,0.999905526638031,9.593678987585008e-05
64,254,Yes,No,0.999905526638031,0.0002177218411816284
64,255,Yes,No,0.999905526638031,0.00015556240396108478
64,256,Yes,No,0.999905526638031,0.0002615738194435835
65,257,Yes,No,0.9998258948326111,0.009149088524281979
65,258,Yes,No,0.9998258948326111,0.0019067542161792517
65,259,Yes,No,0.9998258948326111,0.013975845649838448
65,260,Yes,No,0.9998258948326111,0.0003488022484816611
66,261,Yes,No,0.999902606010437,0.013975845649838448
66,262,Yes,No,0.999902606010437,0.13155807554721832
66,263,Yes,No,0.999902606010437,0.015064538456499577
66,264,Yes,No,0.999902606010437,0.00013684348959941417
67,265,Yes,No,0.9998830556869507,0.00011943651043111458
67,266,Yes,No,0.9998830556869507,0.001346113975159824
67,267,Yes,No,0.9998830556869507,0.0860200747847557
67,268,Yes,No,0.9998830556869507,7.387843652395532e-05
68,269,Yes,No,0.9998903870582581,0.00048203274491243064
68,270,Yes,No,0.9998903870582581,0.059793874621391296
68,271,Yes,No,0.9998903870582581,0.006755745969712734
68,272,Yes,No,0.9998903870582581,0.00037522046477533877
69,273,Yes,No,0.9996979832649231,0.0001787902438081801
69,274,Yes,No,0.9996979832649231,0.00042496141395531595
69,275,Yes,No,0.9996979832649231,0.0002034651697613299
69,276,Yes,No,0.9996979832649231,0.00019434295245446265
70,277,Yes,No,0.9985706210136414,0.00014494732022285461
70,278,Yes,No,0.9985706210136414,0.0011702204355970025
70,279,Yes,No,0.9985706210136414,0.008468548767268658
70,280,Yes,No,0.9985706210136414,0.00035696476697921753
71,281,Yes,No,0.9998447895050049,0.0009166351519525051
71,282,Yes,No,0.9998447895050049,0.00037658007931895554
71,283,Yes,Yes,0.9998447895050049,0.9924681186676025
71,284,Yes,No,0.9998447895050049,0.0005966384778730571
72,285,Yes,No,0.9998509287834167,0.005487492308020592
72,286,Yes,No,0.9998509287834167,0.00012685835827142
72,287,Yes,No,0.9998509287834167,9.621393837733194e-05
72,288,Yes,No,0.9998509287834167,0.00022419630840886384
73,289,Yes,No,0.9997361898422241,0.00027053465601056814
73,290,Yes,No,0.9997361898422241,0.00018034905951935798
73,291,Yes,No,0.9997361898422241,0.005487492308020592
73,292,Yes,No,0.9997361898422241,0.0007563525578007102
74,293,Yes,No,0.8685635328292847,0.00015565106878057122
74,294,Yes,No,0.8685635328292847,0.00013855716679245234
74,295,Yes,No,0.8685635328292847,0.00042507893522270024
74,296,Yes,No,0.8685635328292847,0.00263935886323452
75,297,Yes,No,0.9993839263916016,0.00021550328528974205
75,298,Yes,Yes,0.9993839263916016,0.8436653017997742
75,299,Yes,No,0.9993839263916016,0.004563583992421627
75,300,Yes,No,0.9993839263916016,0.0024031144566833973
76,301,Yes,No,0.998933732509613,0.010248839855194092
76,302,Yes,No,0.998933732509613,0.0002696524898055941
76,303,Yes,No,0.998933732509613,0.00017362729704473168
76,304,Yes,No,0.998933732509613,0.0009791949996724725
77,305,Yes,No,0.9988316893577576,0.0003767200105357915
77,306,Yes,No,0.9988316893577576,0.00040815104148350656
77,307,Yes,No,0.9988316893577576,0.00017586202011443675
77,308,Yes,No,0.9988316893577576,0.00359148345887661
78,309,Yes,No,0.9999070167541504,0.0020667538046836853
78,310,Yes,No,0.9999070167541504,0.00038958233199082315
78,311,Yes,No,0.9999070167541504,0.008102629333734512
78,312,Yes,No,0.9999070167541504,0.002091896953061223
79,313,Yes,No,0.9998489618301392,0.00612321263179183
79,314,Yes,No,0.9998489618301392,0.00021263091184664518
79,315,Yes,No,0.9998489618301392,0.00033058846020139754
79,316,Yes,No,0.9998489618301392,0.00211422611027956
80,317,Yes,No,0.9998913407325745,0.00059838144807145
80,318,Yes,No,0.9998913407325745,0.00033058846020139754
80,319,Yes,No,0.9998913407325745,0.00028971905703656375
80,320,Yes,No,0.9998913407325745,0.00012870121281594038
81,321,Yes,No,0.9887484312057495,0.00034614279866218567
81,322,Yes,No,0.9887484312057495,0.0005111157661303878
81,323,Yes,No,0.9887484312057495,0.0014156975084915757
81,324,Yes,No,0.9887484312057495,0.00023080142273101956
82,325,Yes,No,0.9998207688331604,0.0014156975084915757
82,326,Yes,No,0.9998207688331604,0.0029145919252187014
82,327,Yes,No,0.9998207688331604,0.0009835902601480484
82,328,Yes,No,0.9998207688331604,0.0017803966766223311
83,329,No,No,0.011093435809016228,0.011868510395288467
83,330,No,No,0.011093435809016228,0.0009006443433463573
83,331,No,No,0.011093435809016228,0.00015255811740644276
83,332,No,No,0.011093435809016228,0.0003973195271100849
84,333,Yes,No,0.9973235130310059,0.00011197300773346797
84,334,Yes,No,0.9973235130310059,0.0006982952472753823
84,335,Yes,No,0.9973235130310059,0.00016340261208824813
84,336,Yes,No,0.9973235130310059,0.00663401884958148
85,337,Yes,No,0.9991512894630432,0.0002589236537460238
85,338,Yes,No,0.9991512894630432,0.011868476867675781
85,339,Yes,No,0.9991512894630432,0.0007428029202856123
85,340,Yes,No,0.9991512894630432,0.00015255845210049301
86,341,Yes,No,0.9996821880340576,0.00024740525986999273
86,342,Yes,No,0.9996821880340576,0.00022727117175236344
86,343,Yes,No,0.9996821880340576,9.988879173761234e-05
86,344,Yes,No,0.9996821880340576,0.00013838359154760838
87,345,Yes,No,0.9998950362205505,0.00011530298070283607
87,346,Yes,No,0.9998950362205505,0.00023918384977150708
87,347,Yes,No,0.9998950362205505,0.0003030408697668463
87,348,Yes,No,0.9998950362205505,0.03421645238995552
88,349,Yes,No,0.9978986978530884,0.00011530298070283607
88,350,Yes,No,0.9978986978530884,8.023822738323361e-05
88,351,Yes,No,0.9978986978530884,0.00023411470465362072
88,352,Yes,No,0.9978986978530884,0.00022385163174476475
89,353,Yes,No,0.9998952150344849,0.00016720581334084272
89,354,Yes,No,0.9998952150344849,0.00013382462202571332
89,355,Yes,No,0.9998952150344849,0.0036967890337109566
89,356,Yes,No,0.9998952150344849,0.1435936838388443
90,357,No,No,0.18280403316020966,0.0018064320320263505
90,358,No,Yes,0.18280403316020966,0.5332358479499817
90,359,No,No,0.18280403316020966,0.00019926736422348768
90,360,No,No,0.18280403316020966,0.00018884558812715113
91,361,Yes,No,0.9997164011001587,0.00017201791342813522
91,362,Yes,No,0.9997164011001587,0.0007570386514998972
91,363,Yes,No,0.9997164011001587,0.011103001423180103
91,364,Yes,No,0.9997164011001587,0.00030815257923677564
92,365,Yes,No,0.9997593760490417,0.0001351252431049943
92,366,Yes,No,0.9997593760490417,9.164523362414911e-05
92,367,Yes,No,0.9997593760490417,0.0009982766350731254
92,368,Yes,No,0.9997593760490417,0.005468680523335934
93,369,Yes,No,0.9996698498725891,0.0001271441433345899
93,370,Yes,No,0.9996698498725891,0.00021710718283429742
93,371,Yes,No,0.9996698498725891,0.00012989688548259437
93,372,Yes,No,0.9996698498725891,0.00035741794272325933
94,373,Yes,No,0.9998207092285156,0.00017883119289763272
94,374,Yes,No,0.9998207092285156,0.0002402571408310905
94,375,Yes,No,0.9998207092285156,0.00012617558240890503
94,376,Yes,No,0.9998207092285156,0.00010729183122748509
95,377,Yes,No,0.9984998106956482,0.0034491405822336674
95,378,Yes,Yes,0.9984998106956482,0.9986329078674316
95,379,Yes,No,0.9984998106956482,0.0005118113476783037
95,380,Yes,No,0.9984998106956482,8.764157973928377e-05
96,381,Yes,No,0.9972896575927734,0.0006982950726523995
96,382,Yes,No,0.9972896575927734,0.0004496724286582321
96,383,Yes,No,0.9972896575927734,0.0003151757118757814
96,384,Yes,No,0.9972896575927734,0.00026567510212771595
97,385,Yes,No,0.9997712969779968,9.09299633349292e-05
97,386,Yes,No,0.9997712969779968,9.80909462668933e-05
97,387,Yes,No,0.9997712969779968,7.696674583712593e-05
97,388,Yes,No,0.9997712969779968,0.00012834010703954846
98,389,Yes,No,0.9998486042022705,0.00012943595356773585
98,390,Yes,No,0.9998486042022705,0.00016698594845365733
98,391,Yes,No,0.9998486042022705,0.0004644905566237867
98,392,Yes,Yes,0.9998486042022705,0.9996457099914551
99,393,Yes,No,0.9998320937156677,0.002267336705699563
99,394,Yes,No,0.9998320937156677,0.0007677795365452766
99,395,Yes,No,0.9998320937156677,0.00010633343481458724
99,396,Yes,No,0.9998320937156677,0.00016574359324295074
100,397,Yes,No,0.9998580813407898,0.00021866064344067127
100,398,Yes,No,0.9998580813407898,0.00077541678911075
100,399,Yes,No,0.9998580813407898,0.0002650794049259275
100,400,Yes,No,0.9998580813407898,0.0009220310021191835
101,401,Yes,No,0.9998511075973511,0.00021309875592123717
101,402,Yes,No,0.9998511075973511,0.007145501673221588
101,403,Yes,No,0.9998511075973511,0.0003596140304580331
101,404,Yes,No,0.9998511075973511,0.0008993756491690874
102,405,Yes,No,0.999923050403595,0.0004585988644976169
102,406,Yes,No,0.999923050403595,0.0001338183064945042
102,407,Yes,No,0.999923050403595,0.007871529087424278
102,408,Yes,No,0.999923050403595,0.0001738416904117912
103,409,Yes,No,0.9998228549957275,0.3606131374835968
103,410,Yes,No,0.9998228549957275,5.827560380566865e-05
103,411,Yes,No,0.9998228549957275,0.00031132297590374947
103,412,Yes,No,0.9998228549957275,0.0002867182483896613
104,413,Yes,No,0.9998784065246582,0.0001656646782066673
104,414,Yes,No,0.9998784065246582,0.0002994432288687676
104,415,Yes,No,0.9998784065246582,0.00022879504831507802
104,416,Yes,No,0.9998784065246582,0.011393561959266663
105,417,Yes,No,0.9997751116752625,0.00017933604249265045
105,418,Yes,No,0.9997751116752625,0.00028236338403075933
105,419,Yes,No,0.9997751116752625,0.00015117210568860173
105,420,Yes,No,0.9997751116752625,0.011393561959266663
106,421,Yes,No,0.9998704791069031,8.17701147752814e-05
106,422,Yes,No,0.9998704791069031,0.00017575066885910928
106,423,Yes,No,0.9998704791069031,0.1454257220029831
106,424,Yes,No,0.9998704791069031,0.00017034799384418875
107,425,Yes,No,0.9998718500137329,0.00011388964776415378
107,426,Yes,No,0.9998718500137329,0.0002694938739296049
107,427,Yes,No,0.9998718500137329,0.00017565877351444215
107,428,Yes,No,0.9998718500137329,0.00023130903718993068
108,429,Yes,No,0.9998235106468201,0.0008393625030294061
108,430,Yes,No,0.9998235106468201,0.00013424183998722583
108,431,Yes,No,0.9998235106468201,0.00017575066885910928
108,432,Yes,No,0.9998235106468201,0.00014777104661334306
109,433,Yes,No,0.999832034111023,0.0005455486243590713
109,434,Yes,No,0.999832034111023,0.0002208826335845515
109,435,Yes,No,0.999832034111023,0.0014224270125851035
109,436,Yes,No,0.999832034111023,0.00010890086559811607
110,437,Yes,No,0.999816358089447,0.0002280671615153551
110,438,Yes,No,0.999816358089447,0.002083846600726247
110,439,Yes,No,0.999816358089447,0.00020983560534659773
110,440,Yes,No,0.999816358089447,0.0003554680442903191
111,441,Yes,No,0.9993628263473511,0.0001436343154637143
111,442,Yes,No,0.9993628263473511,0.0013738604029640555
111,443,Yes,No,0.9993628263473511,0.00014630505756940693
111,444,Yes,No,0.9993628263473511,0.0034764485899358988
112,445,Yes,No,0.9999061226844788,0.0013486023526638746
112,446,Yes,No,0.9999061226844788,0.00024514523101970553
112,447,Yes,No,0.9999061226844788,0.00010715547250583768
112,448,Yes,No,0.9999061226844788,0.00046500598546117544
113,449,Yes,No,0.9966499209403992,0.0015809346223250031
113,450,Yes,No,0.9966499209403992,0.00016937038162723184
113,451,Yes,No,0.9966499209403992,0.000686798186507076
113,452,Yes,No,0.9966499209403992,0.00019695582159329206
114,453,Yes,No,0.9999269247055054,0.00025452012778259814
114,454,Yes,No,0.9999269247055054,0.0002446988073643297
114,455,Yes,No,0.9999269247055054,0.00018207232642453164
114,456,Yes,No,0.9999269247055054,0.00034951482666656375
115,457,Yes,No,0.9999383091926575,0.0001229901099577546
115,458,Yes,No,0.9999383091926575,0.00012537177826743573
115,459,Yes,No,0.9999383091926575,0.004926674999296665
115,460,Yes,No,0.9999383091926575,0.00016928154218476266
116,461,Yes,No,0.9999067187309265,0.0002583049063105136
116,462,Yes,No,0.9999067187309265,0.00020796601893380284
116,463,Yes,No,0.9999067187309265,0.0009959116578102112
116,464,Yes,No,0.9999067187309265,0.0002538108092267066
117,465,Yes,No,0.9998223781585693,0.0007663060678169131
117,466,Yes,No,0.9998223781585693,0.00023971739574335515
117,467,Yes,No,0.9998223781585693,0.00012134489952586591
117,468,Yes,No,0.9998223781585693,0.0003989110700786114
118,469,Yes,No,0.9998335242271423,0.00016302215226460248
118,470,Yes,No,0.9998335242271423,0.00013681717973668128
118,471,Yes,No,0.9998335242271423,0.00019185715063940734
118,472,Yes,No,0.9998335242271423,0.0004222725983709097
119,473,Yes,No,0.9995841383934021,0.0005740760243497789
119,474,Yes,No,0.9995841383934021,0.00020062338444404304
119,475,Yes,No,0.9995841383934021,6.603980727959424e-05
119,476,Yes,No,0.9995841383934021,0.001069147139787674
120,477,Yes,No,0.9997686743736267,0.018972620368003845
120,478,Yes,No,0.9997686743736267,0.0008587908814661205
120,479,Yes,No,0.9997686743736267,0.0029789763502776623
120,480,Yes,No,0.9997686743736267,0.00010502777149667963
121,481,Yes,No,0.9997484683990479,0.00029484357219189405
121,482,Yes,No,0.9997484683990479,0.02118205651640892
121,483,Yes,No,0.9997484683990479,0.11996324360370636
121,484,Yes,No,0.9997484683990479,0.00026278739096596837
122,485,Yes,No,0.9999074935913086,0.0006450174259953201
