x,y,sim
1,155,0.125
1,156,0.125
1,157,0.125
1,158,0.125
1,159,0.125
1,160,0.125
1,161,0.14285714285714285
1,162,0.14285714285714285
1,163,0.2
1,164,0.2
1,165,0.14285714285714285
1,166,0.14285714285714285
1,167,0.14285714285714285
1,168,0.14285714285714285
1,169,0.14285714285714285
1,170,0.1111111111111111
1,171,0.1111111111111111
1,172,0.1111111111111111
1,173,0.1111111111111111
1,174,0.1111111111111111
1,175,0.1111111111111111
1,176,0.1
1,177,0.1
2,0,0.5
2,1,0.3333333333333333
2,2,1.0
2,3,0.25
2,4,0.25
2,5,0.25
2,6,0.25
2,7,0.25
2,8,0.5
2,9,0.5
2,10,0.5
2,11,0.5
2,12,0.5
2,13,0.5
2,14,0.2
2,15,0.2
2,16,0.2
2,17,0.2
2,18,0.2
2,19,0.2
2,20,0.2
2,21,0.2
2,22,0.2
2,23,0.2
2,24,0.2
2,25,0.2
2,26,0.3333333333333333
2,27,0.3333333333333333
2,28,0.3333333333333333
2,29,0.3333333333333333
2,30,0.3333333333333333
2,31,0.3333333333333333
2,32,0.3333333333333333
2,33,0.3333333333333333
2,34,0.3333333333333333
2,35,0.3333333333333333
2,36,0.3333333333333333
2,37,0.3333333333333333
2,38,0.3333333333333333
2,39,0.3333333333333333
2,40,0.3333333333333333
2,41,0.3333333333333333
2,42,0.3333333333333333
2,43,0.3333333333333333
2,44,0.3333333333333333
2,45,0.3333333333333333
2,46,0.3333333333333333
2,47,0.3333333333333333
2,48,0.3333333333333333
2,49,0.3333333333333333
2,50,0.3333333333333333
2,51,0.3333333333333333
2,52,0.3333333333333333
2,53,0.3333333333333333
2,54,0.16666666666666666
2,55,0.16666666666666666
2,56,0.16666666666666666
2,57,0.16666666666666666
2,58,0.16666666666666666
2,59,0.16666666666666666
2,60,0.16666666666666666
2,61,0.2
2,62,0.25
2,63,0.25
2,64,0.25
2,65,0.25
2,66,0.25
2,67,0.25
2,68,0.25
2,69,0.25
2,70,0.25
2,71,0.25
2,72,0.25
2,73,0.25
2,74,0.25
2,75,0.25
2,76,0.25
2,77,0.25
2,78,0.25
2,79,0.25
2,80,0.25
2,81,0.25
2,82,0.25
2,83,0.25
2,84,0.25
2,85,0.25
2,86,0.25
2,87,0.25
2,88,0.25
2,89,0.25
2,90,0.25
2,91,0.25
2,92,0.25
2,93,0.25
2,94,0.25
2,95,0.2
2,96,0.14285714285714285
2,97,0.14285714285714285
2,98,0.14285714285714285
2,99,0.14285714285714285
2,100,0.14285714285714285
2,101,0.14285714285714285
2,102,0.14285714285714285
2,103,0.14285714285714285
2,104,0.14285714285714285
2,105,0.14285714285714285
2,106,0.14285714285714285
2,107,0.14285714285714285
2,108,0.14285714285714285
2,109,0.14285714285714285
2,110,0.14285714285714285
2,111,0.2
2,112,0.2
2,113,0.2
2,114,0.2
2,115,0.2
2,116,0.2
2,117,0.2
2,118,0.2
2,119,0.2
2,120,0.25
2,121,0.2
2,122,0.2
2,123,0.2
2,124,0.2
2,125,0.2
2,126,0.2
2,127,0.2
2,128,0.2
2,129,0.2
2,130,0.2
2,131,0.2
2,132,0.2
2,133,0.2
2,134,0.2
2,135,0.2
2,136,0.16666666666666666
2,137,0.16666666666666666
2,138,0.16666666666666666
2,139,0.16666666666666666
2,140,0.16666666666666666
2,141,0.16666666666666666
2,142,0.16666666666666666
2,143,0.125
2,144,0.125
2,145,0.125
2,146,0.125
2,147,0.125
2,148,0.125
2,149,0.125
2,150,0.125
2,151,0.125
2,152,0.16666666666666666
2,153,0.16666666666666666
2,154,0.16666666666666666
2,155,0.16666666666666666
2,156,0.16666666666666666
2,157,0.16666666666666666
2,158,0.16666666666666666
2,159,0.16666666666666666
2,160,0.16666666666666666
2,161,0.2
2,162,0.2
2,163,0.16666666666666666
2,164,0.16666666666666666
2,165,0.1111111111111111
2,166,0.1111111111111111
2,167,0.1111111111111111
2,168,0.1111111111111111
2,169,0.1111111111111111
2,170,0.14285714285714285
2,171,0.14285714285714285
2,172,0.14285714285714285
2,173,0.14285714285714285
2,174,0.14285714285714285
2,175,0.14285714285714285
2,176,0.125
2,177,0.125
3,0,0.3333333333333333
3,1,0.5
3,2,0.25
3,3,1.0
3,4,0.3333333333333333
3,5,0.3333333333333333
3,6,0.3333333333333333
3,7,0.3333333333333333
3,8,0.2
3,9,0.2
3,10,0.2
3,11,0.2
3,12,0.2
3,13,0.2
3,14,0.5
3,15,0.5
3,16,0.5
3,17,0.25
3,18,0.25
3,19,0.25
3,20,0.25
3,21,0.25
3,22,0.25
3,23,0.25
3,24,0.25
3,25,0.25
3,26,0.16666666666666666
3,27,0.16666666666666666
3,28,0.16666666666666666
3,29,0.16666666666666666
3,30,0.16666666666666666
3,31,0.16666666666666666
3,32,0.16666666666666666
3,33,0.16666666666666666
3,34,0.16666666666666666
3,35,0.16666666666666666
3,36,0.16666666666666666
3,37,0.16666666666666666
3,38,0.16666666666666666
3,39,0.16666666666666666
3,40,0.2
3,41,0.16666666666666666
3,42,0.16666666666666666
3,43,0.16666666666666666
3,44,0.16666666666666666
3,45,0.16666666666666666
3,46,0.16666666666666666
3,47,0.16666666666666666
3,48,0.16666666666666666
3,49,0.16666666666666666
3,50,0.16666666666666666
3,51,0.16666666666666666
3,52,0.16666666666666666
3,53,0.16666666666666666
3,54,0.2
3,55,0.2
3,56,0.2
3,57,0.2
3,58,0.2
3,59,0.2
3,60,0.2
3,61,0.25
3,62,0.14285714285714285
3,63,0.14285714285714285
3,64,0.14285714285714285
3,65,0.14285714285714285
3,66,0.14285714285714285
3,67,0.14285714285714285
3,68,0.14285714285714285
3,69,0.14285714285714285
3,70,0.14285714285714285
3,71,0.14285714285714285
3,72,0.14285714285714285
3,73,0.14285714285714285
3,74,0.14285714285714285
3,75,0.14285714285714285
3,76,0.14285714285714285
3,77,0.14285714285714285
3,78,0.14285714285714285
3,79,0.14285714285714285
3,80,0.14285714285714285
3,81,0.14285714285714285
3,82,0.14285714285714285
3,83,0.14285714285714285
3,84,0.14285714285714285
3,85,0.25
3,86,0.16666666666666666
3,87,0.14285714285714285
3,88,0.14285714285714285
3,89,0.14285714285714285
3,90,0.14285714285714285
3,91,0.14285714285714285
3,92,0.14285714285714285
3,93,0.14285714285714285
3,94,0.14285714285714285
3,95,0.25
3,96,0.16666666666666666
3,97,0.16666666666666666
3,98,0.16666666666666666
3,99,0.16666666666666666
3,100,0.16666666666666666
3,101,0.16666666666666666
3,102,0.16666666666666666
3,103,0.16666666666666666
3,104,0.16666666666666666
3,105,0.16666666666666666
3,106,0.16666666666666666
3,107,0.16666666666666666
3,108,0.16666666666666666
3,109,0.16666666666666666
3,110,0.16666666666666666
3,111,0.125
3,112,0.125
3,113,0.125
3,114,0.125
3,115,0.125
3,116,0.125
3,117,0.125
3,118,0.125
3,119,0.125
3,120,0.14285714285714285
3,121,0.125
3,122,0.125
3,123,0.125
3,124,0.125
3,125,0.125
3,126,0.125
3,127,0.125
3,128,0.2
3,129,0.2
3,130,0.125
3,131,0.125
3,132,0.125
3,133,0.125
3,134,0.125
3,135,0.125
3,136,0.2
3,137,0.2
3,138,0.2
3,139,0.2
3,140,0.2
3,141,0.2
3,142,0.2
3,143,0.14285714285714285
3,144,0.14285714285714285
3,145,0.14285714285714285
3,146,0.14285714285714285
3,147,0.14285714285714285
3,148,0.14285714285714285
3,149,0.14285714285714285
3,150,0.14285714285714285
3,151,0.14285714285714285
3,152,0.1111111111111111
3,153,0.1111111111111111
3,154,0.1111111111111111
3,155,0.1111111111111111
3,156,0.1111111111111111
3,157,0.1111111111111111
3,158,0.1111111111111111
3,159,0.1111111111111111
3,160,0.1111111111111111
3,161,0.125
3,162,0.125
3,163,0.16666666666666666
3,164,0.16666666666666666
3,165,0.125
3,166,0.125
3,167,0.125
3,168,0.125
3,169,0.125
3,170,0.1
3,171,0.1
3,172,0.1
3,173,0.1
3,174,0.1
3,175,0.1
3,176,0.09090909090909091
3,177,0.09090909090909091
4,0,0.3333333333333333
4,1,0.5
4,2,0.25
4,3,0.3333333333333333
4,4,1.0
4,5,0.3333333333333333
4,6,0.3333333333333333
4,7,0.3333333333333333
4,8,0.2
4,9,0.2
4,10,0.2
4,11,0.2
4,12,0.2
4,13,0.2
4,14,0.25
4,15,0.25
4,16,0.25
4,17,0.5
4,18,0.5
4,19,0.5
4,20,0.5
4,21,0.25
4,22,0.25
4,23,0.25
4,24,0.25
4,25,0.25
4,26,0.16666666666666666
4,27,0.16666666666666666
4,28,0.16666666666666666
4,29,0.16666666666666666
4,30,0.16666666666666666
4,31,0.16666666666666666
4,32,0.16666666666666666
4,33,0.16666666666666666
4,34,0.16666666666666666
4,35,0.16666666666666666
4,36,0.16666666666666666
4,37,0.16666666666666666
4,38,0.16666666666666666
4,39,0.16666666666666666
4,40,0.2
4,41,0.16666666666666666
4,42,0.16666666666666666
4,43,0.16666666666666666
4,44,0.16666666666666666
4,45,0.16666666666666666
4,46,0.16666666666666666
4,47,0.16666666666666666
4,48,0.16666666666666666
4,49,0.16666666666666666
4,50,0.16666666666666666
4,51,0.16666666666666666
4,52,0.16666666666666666
4,53,0.16666666666666666
4,54,0.3333333333333333
4,55,0.3333333333333333
4,56,0.3333333333333333
4,57,0.3333333333333333
4,58,0.3333333333333333
4,59,0.3333333333333333
4,60,0.2
4,61,0.25
4,62,0.14285714285714285
4,63,0.14285714285714285
4,64,0.14285714285714285
4,65,0.14285714285714285
4,66,0.14285714285714285
4,67,0.14285714285714285
4,68,0.14285714285714285
4,69,0.14285714285714285
4,70,0.14285714285714285
4,71,0.14285714285714285
4,72,0.14285714285714285
4,73,0.14285714285714285
4,74,0.14285714285714285
4,75,0.14285714285714285
4,76,0.14285714285714285
4,77,0.14285714285714285
4,78,0.14285714285714285
4,79,0.14285714285714285
4,80,0.14285714285714285
4,81,0.14285714285714285
4,82,0.14285714285714285
4,83,0.14285714285714285
4,84,0.14285714285714285
4,85,0.25
4,86,0.16666666666666666
4,87,0.14285714285714285
4,88,0.14285714285714285
4,89,0.14285714285714285
4,90,0.14285714285714285
4,91,0.14285714285714285
4,92,0.14285714285714285
4,93,0.14285714285714285
4,94,0.14285714285714285
4,95,0.25
4,96,0.25
4,97,0.25
4,98,0.25
4,99,0.25
4,100,0.25
4,101,0.25
4,102,0.25
4,103,0.25
4,104,0.25
4,105,0.25
4,106,0.25
4,107,0.25
4,108,0.25
4,109,0.25
4,110,0.25
4,111,0.125
4,112,0.125
4,113,0.125
4,114,0.125
4,115,0.125
4,116,0.125
4,117,0.125
4,118,0.125
4,119,0.125
4,120,0.14285714285714285
4,121,0.125
4,122,0.125
4,123,0.125
4,124,0.125
4,125,0.125
4,126,0.125
4,127,0.125
4,128,0.2
4,129,0.2
4,130,0.125
4,131,0.125
4,132,0.125
4,133,0.125
4,134,0.125
4,135,0.125
4,136,0.2
4,137,0.2
4,138,0.2
4,139,0.2
4,140,0.2
4,141,0.2
4,142,0.2
4,143,0.2
4,144,0.2
4,145,0.2
4,146,0.2
4,147,0.2
4,148,0.2
4,149,0.2
4,150,0.2
4,151,0.2
4,152,0.1111111111111111
4,153,0.1111111111111111
4,154,0.1111111111111111
4,155,0.1111111111111111
4,156,0.1111111111111111
4,157,0.1111111111111111
4,158,0.1111111111111111
4,159,0.1111111111111111
4,160,0.1111111111111111
4,161,0.125
4,162,0.125
4,163,0.16666666666666666
4,164,0.16666666666666666
4,165,0.16666666666666666
4,166,0.16666666666666666
4,167,0.16666666666666666
4,168,0.16666666666666666
4,169,0.16666666666666666
4,170,0.1
4,171,0.1
4,172,0.1
4,173,0.1
4,174,0.1
4,175,0.1
4,176,0.09090909090909091
4,177,0.09090909090909091
5,0,0.3333333333333333
5,1,0.5
5,2,0.25
5,3,0.3333333333333333
5,4,0.3333333333333333
5,5,1.0
5,6,0.3333333333333333
5,7,0.3333333333333333
5,8,0.2
5,9,0.2
5,10,0.2
5,11,0.2
5,12,0.2
5,13,0.2
5,14,0.25
5,15,0.25
5,16,0.25
5,17,0.25
5,18,0.25
5,19,0.25
5,20,0.25
5,21,0.3333333333333333
5,22,0.25
5,23,0.25
5,24,0.25
5,25,0.25
5,26,0.16666666666666666
5,27,0.16666666666666666
5,28,0.16666666666666666
5,29,0.16666666666666666
5,30,0.16666666666666666
5,31,0.16666666666666666
5,32,0.16666666666666666
5,33,0.16666666666666666
5,34,0.16666666666666666
5,35,0.16666666666666666
5,36,0.16666666666666666
5,37,0.16666666666666666
5,38,0.16666666666666666
5,39,0.16666666666666666
5,40,0.2
5,41,0.16666666666666666
5,42,0.16666666666666666
5,43,0.16666666666666666
5,44,0.16666666666666666
5,45,0.16666666666666666
5,46,0.16666666666666666
5,47,0.16666666666666666
5,48,0.16666666666666666
5,49,0.16666666666666666
5,50,0.16666666666666666
5,51,0.16666666666666666
5,52,0.16666666666666666
5,53,0.16666666666666666
5,54,0.3333333333333333
5,55,0.2
5,56,0.2
5,57,0.2
5,58,0.2
5,59,0.2
5,60,0.25
5,61,0.5
5,62,0.14285714285714285
5,63,0.14285714285714285
5,64,0.14285714285714285
5,65,0.14285714285714285
5,66,0.14285714285714285
5,67,0.14285714285714285
5,68,0.14285714285714285
5,69,0.14285714285714285
5,70,0.14285714285714285
5,71,0.14285714285714285
5,72,0.14285714285714285
5,73,0.14285714285714285
5,74,0.14285714285714285
5,75,0.14285714285714285
5,76,0.14285714285714285
5,77,0.14285714285714285
5,78,0.14285714285714285
5,79,0.14285714285714285
5,80,0.14285714285714285
5,81,0.14285714285714285
5,82,0.14285714285714285
5,83,0.14285714285714285
5,84,0.14285714285714285
5,85,0.25
5,86,0.16666666666666666
5,87,0.14285714285714285
5,88,0.14285714285714285
5,89,0.14285714285714285
5,90,0.14285714285714285
5,91,0.14285714285714285
5,92,0.14285714285714285
5,93,0.14285714285714285
5,94,0.14285714285714285
5,95,0.5
5,96,0.25
5,97,0.25
5,98,0.16666666666666666
5,99,0.16666666666666666
5,100,0.16666666666666666
5,101,0.16666666666666666
5,102,0.16666666666666666
5,103,0.16666666666666666
5,104,0.16666666666666666
5,105,0.16666666666666666
5,106,0.16666666666666666
5,107,0.16666666666666666
5,108,0.16666666666666666
5,109,0.16666666666666666
5,110,0.16666666666666666
5,111,0.125
5,112,0.125
5,113,0.125
5,114,0.125
5,115,0.125
5,116,0.125
5,117,0.125
5,118,0.125
5,119,0.125
5,120,0.14285714285714285
5,121,0.125
5,122,0.125
5,123,0.125
5,124,0.125
5,125,0.125
5,126,0.125
5,127,0.125
5,128,0.2
5,129,0.2
5,130,0.125
5,131,0.125
5,132,0.125
5,133,0.125
5,134,0.125
5,135,0.125
5,136,0.3333333333333333
5,137,0.3333333333333333
5,138,0.3333333333333333
5,139,0.3333333333333333
5,140,0.3333333333333333
5,141,0.3333333333333333
5,142,0.3333333333333333
5,143,0.14285714285714285
5,144,0.14285714285714285
5,145,0.14285714285714285
5,146,0.14285714285714285
5,147,0.14285714285714285
5,148,0.14285714285714285
5,149,0.14285714285714285
5,150,0.14285714285714285
5,151,0.14285714285714285
5,152,0.1111111111111111
5,153,0.1111111111111111
5,154,0.1111111111111111
5,155,0.1111111111111111
5,156,0.1111111111111111
5,157,0.1111111111111111
5,158,0.1111111111111111
5,159,0.1111111111111111
5,160,0.1111111111111111
5,161,0.125
5,162,0.125
5,163,0.16666666666666666
5,164,0.16666666666666666
5,165,0.125
5,166,0.125
5,167,0.125
5,168,0.125
5,169,0.125
5,170,0.1
5,171,0.1
5,172,0.1
5,173,0.1
5,174,0.1
5,175,0.1
5,176,0.09090909090909091
5,177,0.09090909090909091
6,0,0.3333333333333333
6,1,0.5
6,2,0.25
6,3,0.3333333333333333
6,4,0.3333333333333333
6,5,0.3333333333333333
6,6,1.0
6,7,0.3333333333333333
6,8,0.2
6,9,0.2
6,10,0.2
6,11,0.25
6,12,0.2
6,13,0.2
6,14,0.25
6,15,0.25
6,16,0.25
6,17,0.25
6,18,0.25
6,19,0.25
6,20,0.25
6,21,0.5
6,22,0.5
6,23,0.25
6,24,0.25
6,25,0.25
6,26,0.16666666666666666
6,27,0.16666666666666666
6,28,0.16666666666666666
6,29,0.16666666666666666
6,30,0.16666666666666666
6,31,0.16666666666666666
6,32,0.16666666666666666
6,33,0.16666666666666666
6,34,0.16666666666666666
6,35,0.16666666666666666
6,36,0.16666666666666666
6,37,0.16666666666666666
6,38,0.2
6,39,0.2
6,40,0.3333333333333333
6,41,0.16666666666666666
6,42,0.16666666666666666
6,43,0.16666666666666666
6,44,0.16666666666666666
6,45,0.16666666666666666
6,46,0.16666666666666666
6,47,0.16666666666666666
6,48,0.16666666666666666
6,49,0.16666666666666666
6,50,0.16666666666666666
6,51,0.16666666666666666
6,52,0.16666666666666666
6,53,0.16666666666666666
6,54,0.2
6,55,0.2
6,56,0.2
6,57,0.2
6,58,0.2
6,59,0.2
6,60,0.3333333333333333
6,61,0.3333333333333333
6,62,0.14285714285714285
6,63,0.14285714285714285
6,64,0.14285714285714285
6,65,0.14285714285714285
6,66,0.14285714285714285
6,67,0.14285714285714285
6,68,0.14285714285714285
6,69,0.14285714285714285
6,70,0.14285714285714285
6,71,0.14285714285714285
6,72,0.14285714285714285
6,73,0.14285714285714285
6,74,0.14285714285714285
6,75,0.14285714285714285
6,76,0.14285714285714285
6,77,0.14285714285714285
6,78,0.14285714285714285
6,79,0.14285714285714285
6,80,0.14285714285714285
6,81,0.14285714285714285
6,82,0.14285714285714285
6,83,0.16666666666666666
6,84,0.16666666666666666
6,85,0.5
6,86,0.25
6,87,0.14285714285714285
6,88,0.14285714285714285
6,89,0.14285714285714285
6,90,0.14285714285714285
6,91,0.14285714285714285
6,92,0.14285714285714285
6,93,0.14285714285714285
6,94,0.14285714285714285
6,95,0.25
6,96,0.16666666666666666
6,97,0.16666666666666666
6,98,0.16666666666666666
6,99,0.16666666666666666
6,100,0.16666666666666666
6,101,0.16666666666666666
6,102,0.16666666666666666
6,103,0.16666666666666666
6,104,0.16666666666666666
6,105,0.16666666666666666
6,106,0.16666666666666666
6,107,0.16666666666666666
6,108,0.16666666666666666
6,109,0.16666666666666666
6,110,0.16666666666666666
6,111,0.125
6,112,0.125
6,113,0.125
6,114,0.125
6,115,0.125
6,116,0.125
6,117,0.125
6,118,0.125
6,119,0.125
6,120,0.14285714285714285
6,121,0.125
6,122,0.125
6,123,0.125
6,124,0.125
6,125,0.125
6,126,0.125
6,127,0.125
6,128,0.3333333333333333
6,129,0.3333333333333333
6,130,0.125
6,131,0.125
6,132,0.125
6,133,0.125
6,134,0.125
6,135,0.125
6,136,0.2
6,137,0.2
6,138,0.2
6,139,0.2
6,140,0.2
6,141,0.2
6,142,0.2
6,143,0.14285714285714285
6,144,0.14285714285714285
6,145,0.14285714285714285
6,146,0.14285714285714285
6,147,0.14285714285714285
6,148,0.14285714285714285
6,149,0.14285714285714285
6,150,0.14285714285714285
6,151,0.14285714285714285
6,152,0.1111111111111111
6,153,0.1111111111111111
6,154,0.1111111111111111
6,155,0.1111111111111111
6,156,0.1111111111111111
6,157,0.1111111111111111
6,158,0.1111111111111111
6,159,0.1111111111111111
6,160,0.1111111111111111
6,161,0.125
6,162,0.125
6,163,0.25
6,164,0.25
6,165,0.125
6,166,0.125
6,167,0.125
6,168,0.125
6,169,0.125
6,170,0.1
6,171,0.1
6,172,0.1
6,173,0.1
6,174,0.1
6,175,0.1
6,176,0.09090909090909091
6,177,0.09090909090909091
7,0,0.3333333333333333
7,1,0.5
7,2,0.25
7,3,0.3333333333333333
7,4,0.3333333333333333
7,5,0.3333333333333333
7,6,0.3333333333333333
7,7,1.0
7,8,0.2
7,9,0.2
7,10,0.2
7,11,0.2
7,12,0.2
7,13,0.2
7,14,0.25
7,15,0.25
7,16,0.25
7,17,0.25
7,18,0.25
7,19,0.25
7,20,0.25
7,21,0.25
7,22,0.25
7,23,0.5
7,24,0.5
7,25,0.5
7,26,0.16666666666666666
7,27,0.16666666666666666
7,28,0.16666666666666666
7,29,0.16666666666666666
7,30,0.16666666666666666
7,31,0.16666666666666666
7,32,0.16666666666666666
7,33,0.16666666666666666
7,34,0.16666666666666666
7,35,0.16666666666666666
7,36,0.16666666666666666
7,37,0.16666666666666666
7,38,0.16666666666666666
7,39,0.16666666666666666
7,40,0.2
7,41,0.16666666666666666
7,42,0.16666666666666666
7,43,0.16666666666666666
7,44,0.16666666666666666
7,45,0.16666666666666666
7,46,0.16666666666666666
7,47,0.16666666666666666
7,48,0.16666666666666666
7,49,0.16666666666666666
7,50,0.16666666666666666
7,51,0.16666666666666666
7,52,0.16666666666666666
7,53,0.16666666666666666
7,54,0.2
7,55,0.2
7,56,0.2
7,57,0.2
7,58,0.2
7,59,0.2
7,60,0.2
7,61,0.25
7,62,0.14285714285714285
7,63,0.14285714285714285
7,64,0.14285714285714285
7,65,0.14285714285714285
7,66,0.14285714285714285
7,67,0.14285714285714285
7,68,0.14285714285714285
7,69,0.14285714285714285
7,70,0.14285714285714285
7,71,0.14285714285714285
