item,layer,sim
489,0,0.029509849846363068
490,0,0.03216429054737091
491,0,0.08702032268047333
492,0,0.01729140244424343
493,0,0.011352304369211197
494,0,0.03910805284976959
495,0,0.03647545725107193
496,0,0.030611176043748856
497,0,0.0641036257147789
498,0,0.050640638917684555
499,0,0.04615582525730133
500,0,0.06521103531122208
501,0,0.028358006849884987
502,0,0.11832865327596664
503,0,0.05775028467178345
504,0,0.06842373311519623
505,0,0.06779234111309052
506,0,0.08467765897512436
507,0,0.1651013344526291
508,0,0.06901782751083374
509,0,0.0553731732070446
510,0,0.043736591935157776
511,0,0.03457726538181305
512,0,0.14816232025623322
513,0,0.04165108501911163
514,0,0.041354019194841385
515,0,0.048285678029060364
516,0,0.06978194415569305
517,0,0.02661238983273506
518,0,0.06541174650192261
519,0,0.02079438790678978
520,0,0.06644997000694275
521,0,0.0409916527569294
522,0,0.030071057379245758
523,0,0.04093443602323532
524,0,0.016855942085385323
525,0,0.02185697853565216
526,0,0.021846527233719826
527,0,0.03932540863752365
528,0,0.040861159563064575
529,0,0.029647793620824814
530,0,0.05746588483452797
531,0,0.013492791913449764
532,0,0.05415976047515869
533,0,0.06970478594303131
534,0,0.0446012057363987
535,0,0.0728498324751854
536,0,0.016375012695789337
537,0,0.009703779593110085
538,0,0.054222919046878815
539,0,0.04066786915063858
540,0,0.05593366175889969
541,0,0.15537917613983154
542,0,0.007642220705747604
543,0,0.08093609660863876
544,0,0.0028481222689151764
545,0,0.06119208410382271
546,0,0.02689221501350403
547,0,0.037886206060647964
548,0,0.04187171533703804
549,0,0.07887722551822662
550,0,0.012086374685168266
551,0,0.009032322093844414
552,0,0.04329916462302208
553,0,0.06836952269077301
554,0,0.07263109087944031
555,0,0.024280713871121407
556,0,0.05530385673046112
557,0,0.060628943145275116
558,0,0.03757133707404137
559,0,0.04451168328523636
560,0,0.10138040781021118
561,0,0.14337995648384094
562,0,0.027143100276589394
563,0,0.062127821147441864
564,0,0.03627292439341545
565,0,-0.010757781565189362
566,0,0.0016010748222470284
567,0,0.03949064016342163
568,0,0.050617095082998276
569,0,0.03799840435385704
570,0,0.007612255401909351
571,0,0.07183729112148285
572,0,0.05844928324222565
573,0,0.07489393651485443
574,0,0.03751445561647415
575,0,0.08332877606153488
576,0,0.018424415960907936
577,0,0.05171557143330574
578,0,0.04982958734035492
579,0,0.05493825301527977
580,0,0.06859512627124786
581,0,0.031791187822818756
582,0,0.032344259321689606
583,0,0.019183827564120293
584,0,0.06963998824357986
585,0,0.03920624405145645
586,0,0.03699130564928055
587,0,0.1274891197681427
588,0,0.04308762773871422
589,0,0.05924340337514877
590,0,0.018628086894750595
591,0,0.021487843245267868
592,0,0.045789316296577454
593,0,0.010256077162921429
594,0,0.04035264626145363
595,0,0.046508368104696274
596,0,0.03529878333210945
597,0,0.05925866961479187
598,0,0.0688207671046257
599,0,0.02697756327688694
600,0,0.038754649460315704
601,0,0.05081653594970703
602,0,0.0010906835086643696
603,0,0.0397912971675396
604,0,0.034015409648418427
605,0,0.13684150576591492
606,0,0.08215899765491486
607,0,0.05071898549795151
608,0,0.041659217327833176
609,0,0.011158345267176628
610,0,0.029101287946105003
611,0,0.10390593856573105
612,0,0.09167693555355072
613,0,0.04694557189941406
614,0,0.04916037619113922
615,0,0.07296587526798248
616,0,0.03687400370836258
617,0,0.08156191557645798
618,0,0.056060463190078735
619,0,0.0009329952299594879
620,0,0.09092871099710464
621,0,0.015589727088809013
622,0,0.020291486755013466
623,0,0.017842423170804977
624,0,0.031769368797540665
625,0,0.4104990065097809
626,0,0.13318178057670593
627,0,0.04136773943901062
628,0,0.08829471468925476
629,0,0.05691232159733772
630,0,0.040217116475105286
631,0,0.01286236196756363
632,0,0.04118816927075386
633,0,0.01006453949958086
634,0,0.052671167999506
635,0,0.02747129090130329
636,0,0.016141004860401154
637,0,0.01645524427294731
638,0,0.06848260760307312
639,0,0.026908185333013535
640,0,0.02701597288250923
641,0,0.05350882560014725
642,0,0.0723525732755661
643,0,0.11403410136699677
644,0,0.08268849551677704
645,0,0.10645990818738937
646,0,0.056061744689941406
647,0,0.07383419573307037
648,0,0.08117035031318665
649,0,0.9999999403953552
650,0,0.06576182693243027
651,0,0.05191759392619133
652,0,0.021617185324430466
653,0,0.1354120969772339
654,0,0.05117906257510185
655,0,0.08035872876644135
656,0,0.04510725289583206
657,0,0.13109567761421204
658,0,0.016867734491825104
659,0,0.12036290764808655
660,0,0.05325741320848465
661,0,0.10944020748138428
662,0,0.053302597254514694
663,0,0.14581811428070068
664,0,0.05364875867962837
665,0,0.09982950240373611
666,0,0.05603596568107605
667,0,0.023303451016545296
668,0,0.04595733806490898
669,0,0.1019883081316948
670,0,0.033353209495544434
671,0,0.023185689002275467
672,0,0.06880071759223938
673,0,0.02221403643488884
674,0,0.034858956933021545
675,0,0.02359631098806858
676,0,0.06579692661762238
677,0,0.0758492574095726
678,0,0.0019386084750294685
679,0,0.02061864547431469
680,0,0.04269041493535042
681,0,0.05144824832677841
682,0,0.11289773881435394
683,0,0.13541938364505768
684,0,0.059708841145038605
685,0,0.17893849313259125
686,0,0.058589138090610504
687,0,0.03594446927309036
688,0,0.060461562126874924
689,0,0.07703836262226105
690,0,0.03812519088387489
691,0,0.0760158821940422
692,0,0.03717778995633125
693,0,0.04882821440696716
694,0,0.031838782131671906
695,0,0.14323660731315613
696,0,0.011579927057027817
697,0,0.10690432786941528
698,0,0.12507542967796326
699,0,0.09562403708696365
700,0,0.10325054824352264
701,0,0.0438617579638958
702,0,-0.005114628933370113
703,0,0.09869133681058884
704,0,0.05877064913511276
705,0,0.020132461562752724
706,0,0.04069547355175018
707,0,0.08246129751205444
708,0,0.06782595813274384
709,0,0.04372074082493782
710,0,0.006072112359106541
711,0,0.08231393247842789
712,0,0.05217739939689636
713,0,0.06175561994314194
714,0,0.0443580336868763
715,0,0.02389029785990715
716,0,0.028931748121976852
717,0,0.04978649318218231
718,0,0.05197615176439285
719,0,0.03747948259115219
720,0,0.03509209305047989
721,0,0.029832851141691208
722,0,0.03941801190376282
723,0,0.05818767845630646
724,0,0.10946492105722427
725,0,0.10376065224409103
726,0,0.04092475026845932
727,0,0.05267232656478882
728,0,0.08567816764116287
729,0,0.04366196691989899
730,0,0.04555177688598633
731,0,0.02074875310063362
732,0,0.047738682478666306
733,0,0.15501393377780914
734,0,0.03051833249628544
735,0,0.017656095325946808
736,0,0.038944147527217865
737,0,0.03017926774919033
738,0,0.055195607244968414
739,0,0.03193113952875137
740,0,0.09737090766429901
741,0,0.10544206947088242
742,0,0.09378951042890549
743,0,0.12561023235321045
744,0,0.049256581813097
745,0,0.06267616897821426
746,0,0.059177838265895844
747,0,0.04165858030319214
748,0,0.0483478307723999
749,0,0.019777527078986168
750,0,0.04695148020982742
751,0,0.02243012748658657
752,0,0.025847118347883224
753,0,0.023598117753863335
754,0,0.03008849360048771
755,0,0.11016624420881271
756,0,0.023137439042329788
757,0,0.10856638848781586
758,0,0.08183357119560242
759,0,0.07598976045846939
760,0,0.05471239238977432
761,0,0.06583560258150101
762,0,0.07615332305431366
763,0,0.1074828952550888
764,0,0.0672018826007843
765,0,0.07855581492185593
766,0,0.04343949630856514
767,0,0.08726809173822403
768,0,0.0738959088921547
769,0,0.010442554950714111
770,0,0.0418839305639267
771,0,0.0493704155087471
772,0,0.16614606976509094
773,0,0.04621199890971184
774,0,0.04653298482298851
775,0,0.044279132038354874
776,0,0.09734109789133072
777,0,0.1286289393901825
778,0,0.0596635527908802
779,0,0.05589514598250389
780,0,0.1333087980747223
781,0,-0.0016529490239918232
782,0,0.09892196953296661
783,0,0.0472763255238533
784,0,0.07817401736974716
785,0,0.017196591943502426
786,0,0.4320560693740845
787,0,0.11382163316011429
788,0,0.036001965403556824
789,0,0.0033365595154464245
790,0,0.07413029670715332
791,0,0.07339812070131302
792,0,0.07723277807235718
793,0,0.003460584906861186
794,0,0.0635220929980278
795,0,0.06324462592601776
796,0,0.041775573045015335
797,0,0.08759883791208267
798,0,0.08538612723350525
799,0,0.08303315937519073
800,0,0.07855916768312454
801,0,0.09599478542804718
802,0,0.04236089438199997
803,0,0.0840434655547142
804,0,0.016044916585087776
805,0,0.04551749303936958
806,0,0.05604899674654007
807,0,0.02311922051012516
808,0,0.02337881550192833
809,0,0.1085052639245987
810,0,0.08063361793756485
811,0,0.11525379121303558
812,0,0.07791285961866379
813,0,0.13840174674987793
814,0,0.09844226390123367
815,0,0.036473169922828674
816,0,0.019417615607380867
817,0,0.06928537040948868
818,0,0.060946427285671234
819,0,0.08251172304153442
820,0,0.08382529765367508
821,0,0.12464571744203568
822,0,0.04849354177713394
823,0,0.035908088088035583
824,0,0.031510647386312485
825,0,0.054799407720565796
826,0,0.12224764376878738
827,0,0.036275461316108704
828,0,0.04215090721845627
829,0,0.0709795206785202
830,0,0.13432365655899048
831,0,0.08675099909305573
832,0,0.02980416640639305
833,0,0.022486886009573936
834,0,0.039968717843294144
835,0,0.04481419548392296
836,0,0.08172115683555603
837,0,0.014551769942045212
838,0,0.028938276693224907
839,0,0.17875364422798157
840,0,0.1992253214120865
841,0,0.07221619784832001
842,0,0.03906229883432388
843,0,0.06482696533203125
844,0,0.07297921925783157
845,0,0.12701772153377533
846,0,0.018815042451024055
847,0,0.06334387511014938
848,0,0.05229748412966728
849,0,0.05109035596251488
850,0,0.08117421716451645
851,0,0.04022292420268059
852,0,0.07048463821411133
853,0,0.07551860064268112
854,0,0.06205984205007553
855,0,0.10880598425865173
856,0,0.09824246168136597
857,0,0.051537640392780304
858,0,0.07066789269447327
859,0,0.03441671282052994
860,0,0.14358557760715485
861,0,0.10292686522006989
862,0,0.04457198083400726
863,0,0.040981683880090714
864,0,0.058247946202754974
865,0,0.03549671918153763
866,0,0.06632538139820099
867,0,0.07003515958786011
868,0,0.035974275320768356
869,0,0.046921294182538986
870,0,0.05329873040318489
871,0,0.0735810250043869
872,0,0.06447175145149231
873,0,0.09834782779216766
874,0,0.05248735472559929
875,0,0.1244511753320694
876,0,0.03289742395281792
877,0,0.05670010298490524
878,0,0.06921276450157166
879,0,0.12586483359336853
880,0,0.09795677661895752
881,0,0.017379695549607277
882,0,0.05145014822483063
883,0,0.0654837042093277
884,0,0.0667533427476883
885,0,0.03967888653278351
886,0,0.004324427340179682
887,0,0.02956772968173027
888,0,0.027156997472047806
889,0,0.06489947438240051
890,0,0.05908611789345741
891,0,0.06800511479377747
892,0,0.08981666713953018
893,0,0.06545849144458771
894,0,0.05562898516654968
895,0,0.04975811392068863
896,0,0.04371971637010574
897,0,0.02264927700161934
898,0,0.06821843981742859
899,0,0.010719168931245804
900,0,0.01004813238978386
901,0,0.07161533087491989
902,0,0.07835309952497482
903,0,0.03217393159866333
904,0,0.07760125398635864
905,0,0.051920995116233826
906,0,0.014061050489544868
907,0,0.05376855283975601
908,0,0.09321045875549316
909,0,0.022113660350441933
910,0,0.0980403870344162
911,0,0.08757048845291138
912,0,0.05709239840507507
913,0,0.05995383858680725
914,0,0.04234354570508003
915,0,0.10656841099262238
916,0,0.015094495378434658
917,0,-0.00031155580654740334
918,0,0.02174866758286953
919,0,0.10981529951095581
920,0,0.046691350638866425
921,0,0.1344057321548462
922,0,0.021038509905338287
923,0,0.046515218913555145
924,0,0.037368886172771454
925,0,0.051127053797245026
926,0,0.04415861517190933
927,0,0.052569229155778885
928,0,0.014938469976186752
929,0,0.03240976482629776
930,0,0.05702493339776993
931,0,-0.021454304456710815
932,0,0.02311108075082302
933,0,0.028596345335245132
934,0,0.06444955617189407
935,0,-0.005690292455255985
936,0,0.05149345099925995
937,0,0.05546849966049194
938,0,0.0433783233165741
939,0,0.006476635113358498
940,0,0.0366365872323513
941,0,0.10501207411289215
942,0,0.06390856951475143
943,0,0.018001258373260498
944,0,0.05185855180025101
945,0,0.08096468448638916
946,0,0.10190020501613617
947,0,0.053978998214006424
948,0,0.08635786175727844
949,0,0.03241679444909096
950,0,0.054259706288576126
951,0,0.06523916125297546
952,0,0.04402082413434982
953,0,0.036012664437294006
954,0,0.05072159320116043
955,0,0.05194031447172165
956,0,0.06849254667758942
957,0,0.037763409316539764
958,0,0.06587718427181244
959,0,0.4272107183933258
960,0,0.06362137943506241
961,0,0.04631870985031128
962,0,0.05479566007852554
963,0,0.03366795927286148
964,0,0.056573737412691116
965,0,0.041912972927093506
966,0,0.03255711868405342
967,0,0.08851321786642075
968,0,0.7060432434082031
969,0,0.06188935413956642
970,0,0.08160321414470673
971,0,0.08416806906461716
972,0,0.034426841884851456
973,0,0.04966934025287628
974,0,0.017039019614458084
975,0,0.07324430346488953
976,0,0.017884433269500732
977,0,0.04619748890399933
978,0,0.08997251838445663
979,0,0.11599889397621155
980,0,0.03766649216413498
981,0,0.06608369946479797
982,0,0.07930774241685867
983,0,0.05862721800804138
984,0,0.07327303290367126
985,0,0.8199695348739624
986,0,0.05517297610640526
987,0,0.044976986944675446
988,0,0.08963605761528015
989,0,0.07658299803733826
990,0,0.05453336983919144
991,0,0.0535491518676281
992,0,0.045957375317811966
993,0,0.06623131036758423
994,0,0.0894329771399498
995,0,0.10329008102416992
996,0,0.04746076837182045
997,0,0.05602946877479553
998,0,0.047691743820905685
999,0,0.054431717842817307
1000,0,0.05553455278277397
1001,0,0.04932331293821335
1002,0,0.0514942929148674
1003,0,0.03303660452365875
1004,0,0.09541237354278564
1005,0,0.054170284420251846
1006,0,0.07017117738723755
1007,0,0.025407686829566956
1008,0,0.052088409662246704
1009,0,0.03271165490150452
1010,0,0.056269872933626175
1011,0,0.05843477323651314
1012,0,0.06216444447636604
1013,0,0.025676077231764793
1014,0,0.10759197175502777
1015,0,0.07226909697055817
1016,0,0.05762883275747299
1017,0,0.053476423025131226
1018,0,0.03132261708378792
1019,0,0.04872426390647888
1020,0,0.046830907464027405
1021,0,0.09547814726829529
1022,0,0.1135694831609726
1023,0,0.01870604418218136
1024,0,0.04897249862551689
1025,0,0.14204141497612
1026,0,0.09049500524997711
1027,0,0.08643469214439392
1028,0,0.04754471406340599
1029,0,0.029117241501808167
1030,0,0.029580794274806976
1031,0,0.06537482887506485
1032,0,0.06154694780707359
1033,0,0.05403850972652435
1034,0,0.15681391954421997
1035,0,0.1375887393951416
1036,0,0.06351238489151001
1037,0,0.062134284526109695
1038,0,0.040157780051231384
1039,0,0.025758346542716026
1040,0,0.03307768702507019
1041,0,0.05350303277373314
1042,0,0.043091244995594025
1043,0,0.05021190643310547
1044,0,0.0604020357131958
1045,0,0.08248766511678696
1046,0,0.06734929978847504
1047,0,0.028695710003376007
1048,0,0.05982498452067375
1049,0,0.060696959495544434
1050,0,0.057519398629665375
1051,0,0.06995741277933121
1052,0,0.016976870596408844
1053,0,0.06709060072898865
1054,0,0.06179451569914818
1055,0,0.07955987006425858
1056,0,0.12176503241062164
1057,0,0.031163761392235756
1058,0,0.039832524955272675
1059,0,0.03390323370695114
1060,0,0.10942548513412476
1061,0,0.11427299678325653
1062,0,0.034971099346876144
1063,0,0.06398056447505951
1064,0,0.004406060557812452
1065,0,0.13275213539600372
1066,0,0.0046990420669317245
1067,0,0.04120112583041191
1068,0,0.10238294303417206
1069,0,0.07694642245769501
