item,layer,sim
529,0,0.028983846306800842
530,0,0.06040973961353302
531,0,0.011649119667708874
532,0,0.056021757423877716
533,0,0.06749697029590607
534,0,0.045300599187612534
535,0,0.07392913103103638
536,0,0.018652604892849922
537,0,0.011439683847129345
538,0,0.054559268057346344
539,0,0.040437206625938416
540,0,0.055779073387384415
541,0,0.1573508381843567
542,0,0.01005252543836832
543,0,0.08219607174396515
544,0,0.0007121828384697437
545,0,0.060729775577783585
546,0,0.028089314699172974
547,0,0.03799126669764519
548,0,0.04269716143608093
549,0,0.0776706412434578
550,0,0.011119390837848186
551,0,0.00986098125576973
552,0,0.0441729836165905
553,0,0.06793508678674698
554,0,0.0721525102853775
555,0,0.023751769214868546
556,0,0.05464557185769081
557,0,0.06026701256632805
558,0,0.03681641072034836
559,0,0.04422731697559357
560,0,0.1020650640130043
561,0,0.1427561342716217
562,0,0.026231925934553146
563,0,0.06302156299352646
564,0,0.03585508093237877
565,0,-0.011518768966197968
566,0,0.0005419631488621235
567,0,0.04060787335038185
568,0,0.052490606904029846
569,0,0.040084537118673325
570,0,0.008222626522183418
571,0,0.07197842001914978
572,0,0.05833534151315689
573,0,0.07608753442764282
574,0,0.03688317537307739
575,0,0.08252382278442383
576,0,0.018222395330667496
577,0,0.05359449237585068
578,0,0.049454718828201294
579,0,0.05331193655729294
580,0,0.07033289968967438
581,0,0.03267088532447815
582,0,0.03402892127633095
583,0,0.018153488636016846
584,0,0.06798047572374344
585,0,0.041057974100112915
586,0,0.03773317486047745
587,0,0.12658357620239258
588,0,0.045488253235816956
589,0,0.05810560658574104
590,0,0.01778818666934967
591,0,0.024822060018777847
592,0,0.047223225235939026
593,0,0.007464370224624872
594,0,0.040188394486904144
595,0,0.047414448112249374
596,0,0.03669150173664093
597,0,0.05731154978275299
598,0,0.06699740141630173
599,0,0.02926313690841198
600,0,0.036972127854824066
601,0,0.051972534507513046
602,0,0.0018206147942692041
603,0,0.03935911878943443
604,0,0.03674278035759926
605,0,0.13939760625362396
606,0,0.08313613384962082
607,0,0.05073244497179985
608,0,0.040174782276153564
609,0,0.00961452629417181
610,0,0.028994940221309662
611,0,0.10560290515422821
612,0,0.09442789852619171
613,0,0.0469646230340004
614,0,0.047958217561244965
615,0,0.07280629873275757
616,0,0.03606265038251877
617,0,0.08029313385486603
618,0,0.05477173626422882
619,0,0.0004004770889878273
620,0,0.09000937640666962
621,0,0.014890670776367188
622,0,0.020789092406630516
623,0,0.018767306581139565
624,0,0.03203010559082031
625,0,0.4058319330215454
626,0,0.1346581131219864
627,0,0.04014815390110016
628,0,0.08691447228193283
629,0,0.05822793021798134
630,0,0.038871441036462784
631,0,0.012819729745388031
632,0,0.04374794289469719
633,0,0.011277008801698685
634,0,0.05384411662817001
635,0,0.026391243562102318
636,0,0.01555704977363348
637,0,0.01610066182911396
638,0,0.06974682956933975
639,0,0.025562698021531105
640,0,0.029261868447065353
641,0,0.056568920612335205
642,0,0.07284455001354218
643,0,0.11522974818944931
644,0,0.08544592559337616
645,0,0.1053786650300026
646,0,0.05626501888036728
647,0,0.07541710883378983
648,0,0.08358591794967651
649,0,1.0000001192092896
650,0,0.06397458910942078
651,0,0.05110134556889534
652,0,0.023031223565340042
653,0,0.13828212022781372
654,0,0.05104707181453705
655,0,0.08277373015880585
656,0,0.04521878808736801
657,0,0.13251402974128723
658,0,0.016337759792804718
659,0,0.12163728475570679
660,0,0.05185192450881004
661,0,0.11225356161594391
662,0,0.053372640162706375
663,0,0.14627176523208618
664,0,0.05188635736703873
665,0,0.10093178600072861
666,0,0.05881258472800255
667,0,0.024016782641410828
668,0,0.04640790820121765
669,0,0.10149089992046356
670,0,0.03394906595349312
671,0,0.022136803716421127
672,0,0.06574197113513947
673,0,0.022875098511576653
674,0,0.035731494426727295
675,0,0.02658563107252121
676,0,0.06531805545091629
677,0,0.07888291031122208
678,0,0.0016047602985054255
679,0,0.020659426227211952
680,0,0.0408526211977005
681,0,0.050699632614851
682,0,0.11299198120832443
683,0,0.1382790207862854
684,0,0.06064395606517792
685,0,0.17994141578674316
686,0,0.05712934583425522
687,0,0.03465363010764122
688,0,0.0619429312646389
689,0,0.07750590890645981
690,0,0.039344511926174164
691,0,0.07755579799413681
692,0,0.03852204233407974
693,0,0.04787010699510574
694,0,0.03249069303274155
695,0,0.1460234522819519
696,0,0.01180603913962841
697,0,0.10872658342123032
698,0,0.1263008415699005
699,0,0.09326979517936707
700,0,0.0997130274772644
701,0,0.044575970619916916
702,0,-0.004864219576120377
703,0,0.09798714518547058
704,0,0.05814015120267868
705,0,0.019157743081450462
706,0,0.041638974100351334
707,0,0.08310326933860779
708,0,0.06721297651529312
709,0,0.042275119572877884
710,0,0.005456908605992794
711,0,0.08346638083457947
712,0,0.05314452573657036
713,0,0.060144197195768356
714,0,0.04248937591910362
715,0,0.023568226024508476
716,0,0.028629304841160774
717,0,0.05076361447572708
718,0,0.050678133964538574
719,0,0.03713859245181084
720,0,0.033093392848968506
721,0,0.02854594774544239
722,0,0.039024051278829575
723,0,0.058429040014743805
724,0,0.1107759103178978
725,0,0.10524670779705048
726,0,0.04193834960460663
727,0,0.04951043054461479
728,0,0.0844220295548439
729,0,0.04446743428707123
730,0,0.04996931180357933
731,0,0.01760518178343773
732,0,0.046697452664375305
733,0,0.1554003804922104
734,0,0.03040115162730217
735,0,0.01683112606406212
736,0,0.0388067364692688
737,0,0.03324129059910774
738,0,0.058024194091558456
739,0,0.030785351991653442
740,0,0.09688238799571991
741,0,0.10673841089010239
742,0,0.09471803158521652
743,0,0.1255357563495636
744,0,0.0490262471139431
745,0,0.06403254717588425
746,0,0.05978522077202797
747,0,0.044757600873708725
748,0,0.0476323626935482
749,0,0.023211097344756126
750,0,0.049445345997810364
751,0,0.020371608436107635
752,0,0.02554870955646038
753,0,0.022833416238427162
754,0,0.030467409640550613
755,0,0.11118622124195099
756,0,0.02515181340277195
757,0,0.1059858500957489
758,0,0.08230385184288025
759,0,0.0759277492761612
760,0,0.054354265332221985
761,0,0.06604057550430298
762,0,0.07425002753734589
763,0,0.10611581802368164
764,0,0.06968794018030167
765,0,0.08341915160417557
766,0,0.043653979897499084
767,0,0.08442100882530212
768,0,0.07351299375295639
769,0,0.00867653451859951
770,0,0.043858058750629425
771,0,0.04988224431872368
772,0,0.16251026093959808
773,0,0.047181665897369385
774,0,0.04701012000441551
775,0,0.04695378243923187
776,0,0.09811916202306747
777,0,0.1296287477016449
778,0,0.062433794140815735
779,0,0.05755243077874184
780,0,0.13347628712654114
781,0,-0.004390919581055641
782,0,0.10086791962385178
783,0,0.04789092391729355
784,0,0.07801972329616547
785,0,0.016431497409939766
786,0,0.42990732192993164
787,0,0.11495893448591232
788,0,0.034741390496492386
789,0,0.003853130154311657
790,0,0.07517152279615402
791,0,0.07116972655057907
792,0,0.07908238470554352
793,0,0.003227249253541231
794,0,0.0615948811173439
795,0,0.06484711170196533
796,0,0.04478507116436958
797,0,0.08636605739593506
798,0,0.0846179649233818
799,0,0.08042849600315094
800,0,0.07795791327953339
801,0,0.09376082569360733
802,0,0.04252425208687782
803,0,0.0841708779335022
804,0,0.016421210020780563
805,0,0.04608051851391792
806,0,0.0571584589779377
807,0,0.021362949162721634
808,0,0.023844018578529358
809,0,0.10671677440404892
810,0,0.08195939660072327
811,0,0.11731405556201935
812,0,0.07926411181688309
813,0,0.140399768948555
814,0,0.09947148710489273
815,0,0.037580013275146484
816,0,0.02035907283425331
817,0,0.0697612315416336
818,0,0.06445533037185669
819,0,0.08084002137184143
820,0,0.0843798890709877
821,0,0.12044311314821243
822,0,0.0494612492620945
823,0,0.036077920347452164
824,0,0.03162779286503792
825,0,0.055495381355285645
826,0,0.1221328154206276
827,0,0.03739239647984505
828,0,0.03995652496814728
829,0,0.07297232747077942
830,0,0.1346777379512787
831,0,0.09064336121082306
832,0,0.030360601842403412
833,0,0.023543620482087135
834,0,0.040569670498371124
835,0,0.04495130479335785
836,0,0.07984600961208344
837,0,0.016027620062232018
838,0,0.029209962114691734
839,0,0.17918571829795837
840,0,0.19964927434921265
841,0,0.07697199285030365
842,0,0.036950062960386276
843,0,0.06512164324522018
844,0,0.0759832039475441
845,0,0.1312885880470276
846,0,0.021029707044363022
847,0,0.064576655626297
848,0,0.05200636759400368
849,0,0.05102347582578659
850,0,0.08069569617509842
851,0,0.039447054266929626
852,0,0.07346705347299576
853,0,0.07964247465133667
854,0,0.06490262597799301
855,0,0.10722056776285172
856,0,0.09843312203884125
857,0,0.05247501656413078
858,0,0.07228299230337143
859,0,0.037203431129455566
860,0,0.14221563935279846
861,0,0.10481129586696625
862,0,0.04598720371723175
863,0,0.04189089313149452
864,0,0.05889138579368591
865,0,0.03532148897647858
866,0,0.06586700677871704
867,0,0.06770060956478119
868,0,0.03634372726082802
869,0,0.04758944362401962
870,0,0.054175566881895065
871,0,0.07231620699167252
872,0,0.06438922882080078
873,0,0.10053490847349167
874,0,0.05300167202949524
875,0,0.12530994415283203
876,0,0.03002598136663437
877,0,0.054194096475839615
878,0,0.06869487464427948
879,0,0.1266200840473175
880,0,0.09755122661590576
881,0,0.018559368327260017
882,0,0.05187159776687622
883,0,0.06648121774196625
884,0,0.0645819902420044
885,0,0.04217929765582085
886,0,0.004902300890535116
887,0,0.027648132294416428
888,0,0.02849019691348076
889,0,0.06512027978897095
890,0,0.05895831063389778
891,0,0.06585488468408585
892,0,0.08869947493076324
893,0,0.06407671421766281
894,0,0.05455463379621506
895,0,0.049331389367580414
896,0,0.04188254475593567
897,0,0.021440278738737106
898,0,0.06926575303077698
899,0,0.011718586087226868
900,0,0.012214591726660728
901,0,0.07123090326786041
902,0,0.07697189599275589
903,0,0.03339623659849167
904,0,0.07822701334953308
905,0,0.05432858318090439
906,0,0.01671259105205536
907,0,0.055714696645736694
908,0,0.09259365499019623
909,0,0.023154176771640778
910,0,0.09895595908164978
911,0,0.09023374319076538
912,0,0.058043114840984344
913,0,0.06256582587957382
914,0,0.04182228073477745
915,0,0.11009224504232407
916,0,0.015528903342783451
917,0,-0.0004740329459309578
918,0,0.023626556620001793
919,0,0.11025109142065048
920,0,0.04826434701681137
921,0,0.14014208316802979
922,0,0.0220924224704504
923,0,0.047254279255867004
924,0,0.03813312575221062
925,0,0.05161583051085472
926,0,0.04460253566503525
927,0,0.05254865065217018
928,0,0.014683825895190239
929,0,0.03318606689572334
930,0,0.05872277915477753
931,0,-0.021637696772813797
932,0,0.022484134882688522
933,0,0.02951306477189064
934,0,0.06434264034032822
935,0,-0.006600947119295597
936,0,0.05057013779878616
937,0,0.055737610906362534
938,0,0.045464493334293365
939,0,0.0045319125056266785
940,0,0.03473290428519249
941,0,0.10609851032495499
942,0,0.06427396088838577
943,0,0.01837560534477234
944,0,0.054228492081165314
945,0,0.08153563737869263
946,0,0.1031593531370163
947,0,0.0555848553776741
948,0,0.08791293948888779
949,0,0.03160349652171135
950,0,0.05415520444512367
951,0,0.06614040583372116
952,0,0.04427159205079079
953,0,0.034542910754680634
954,0,0.05004690960049629
955,0,0.05200137943029404
956,0,0.06962751597166061
957,0,0.03717450052499771
958,0,0.06492628902196884
959,0,0.4250284731388092
960,0,0.06428873538970947
961,0,0.04454222321510315
962,0,0.054637610912323
963,0,0.03477300703525543
964,0,0.05775916948914528
965,0,0.04439280927181244
966,0,0.03238709270954132
967,0,0.08790047466754913
968,0,0.7054519653320312
969,0,0.060454197227954865
970,0,0.08360376209020615
971,0,0.08756513148546219
972,0,0.03535589575767517
973,0,0.04733562842011452
974,0,0.01740000583231449
975,0,0.07292994856834412
976,0,0.018125152215361595
977,0,0.04314614459872246
978,0,0.09143907576799393
979,0,0.1172713041305542
980,0,0.037720635533332825
981,0,0.06612368673086166
982,0,0.08006054908037186
983,0,0.05588819459080696
984,0,0.07588966935873032
985,0,0.819110095500946
986,0,0.05484676733613014
987,0,0.0438372828066349
988,0,0.0934237539768219
989,0,0.07691721618175507
990,0,0.052567124366760254
991,0,0.052293747663497925
992,0,0.04474920779466629
993,0,0.06527329981327057
994,0,0.09221364557743073
995,0,0.10230699926614761
996,0,0.04722472280263901
997,0,0.05663895606994629
998,0,0.0474228709936142
999,0,0.05469534918665886
1000,0,0.054988421499729156
1001,0,0.04790688306093216
1002,0,0.05343545600771904
1003,0,0.03284468874335289
1004,0,0.09400305151939392
1005,0,0.0570010282099247
1006,0,0.07363612204790115
1007,0,0.02666693925857544
1008,0,0.05181540921330452
1009,0,0.03445601835846901
1010,0,0.054902561008930206
1011,0,0.05737786367535591
1012,0,0.0611330009996891
1013,0,0.026236750185489655
1014,0,0.10831557214260101
1015,0,0.07575786113739014
1016,0,0.057294465601444244
1017,0,0.05364682152867317
1018,0,0.033567894250154495
1019,0,0.04579309746623039
1020,0,0.042527854442596436
1021,0,0.09560351818799973
1022,0,0.1127331554889679
1023,0,0.018934277817606926
1024,0,0.05047786980867386
1025,0,0.14661309123039246
1026,0,0.09492558240890503
1027,0,0.08692775666713715
1028,0,0.04775011166930199
1029,0,0.0282429289072752
1030,0,0.031021835282444954
1031,0,0.06865467131137848
1032,0,0.06085805222392082
1033,0,0.053903643041849136
1034,0,0.15650594234466553
1035,0,0.1407676339149475
1036,0,0.06438836455345154
1037,0,0.06336799263954163
1038,0,0.03903193026781082
1039,0,0.022862514480948448
1040,0,0.03381042927503586
1041,0,0.05480039119720459
1042,0,0.042442817240953445
1043,0,0.04856022447347641
1044,0,0.058907099068164825
1045,0,0.08676809072494507
1046,0,0.06743374466896057
1047,0,0.027528468519449234
1048,0,0.06141212582588196
1049,0,0.060312677174806595
1050,0,0.059840746223926544
1051,0,0.07175059616565704
1052,0,0.017994869500398636
1053,0,0.06922946125268936
1054,0,0.061991989612579346
1055,0,0.07691453397274017
1056,0,0.121146060526371
1057,0,0.03366122394800186
1058,0,0.0403660386800766
1059,0,0.03154635429382324
1060,0,0.10947235673666
1061,0,0.11465507745742798
1062,0,0.03382072225213051
1063,0,0.0641806423664093
1064,0,0.0050138626247644424
1065,0,0.13395611941814423
1066,0,0.006899015977978706
1067,0,0.042281460016965866
1068,0,0.10252566635608673
1069,0,0.0756688192486763
