item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
64,64,Yes,No,No,0.9999963641166687,4.9134190049926474e-08,1.738193759592832e-06
65,65,Yes,No,No,0.9999996423721313,8.083947022896609e-08,2.2473203387107787e-07
66,66,Yes,No,No,0.9999651312828064,2.3242574087589674e-08,3.288190271177882e-07
67,67,Yes,No,No,0.9999950528144836,4.639673534256872e-09,3.478540122614504e-07
68,68,Yes,Yes,No,0.9999993443489075,0.9988296627998352,1.1511783668538556e-06
69,69,Yes,No,No,0.9999996423721313,7.585972383594708e-08,1.080757328963955e-06
70,70,Yes,No,No,1.0,2.1086347601340094e-07,2.650796773195907e-07
71,71,Yes,No,No,0.9999998807907104,3.7127254159941e-08,7.2715210990281776e-06
72,72,Yes,No,No,0.9999998807907104,9.1351770592496e-09,8.386400622839574e-07
73,73,Yes,No,No,0.9999998807907104,5.011373360730431e-08,5.38169899755303e-07
74,74,Yes,No,No,0.9990687370300293,2.364196127757623e-08,1.4104986121310503e-06
75,75,Yes,No,No,0.9999954104423523,1.4517884210363263e-06,1.0913432788584032e-06
76,76,Yes,No,No,0.9999960064888,0.021763786673545837,7.503099823225057e-06
77,77,Yes,No,No,0.999996542930603,4.541624676335232e-08,2.984520790505485e-07
78,78,Yes,No,No,0.9999997615814209,3.465588704898437e-08,1.9306759213577607e-07
79,79,Yes,Yes,No,0.9999994039535522,0.9999886155128479,4.0207760321209207e-07
80,80,Yes,No,No,0.9999968409538269,8.983711552446039e-09,9.60391389526194e-07
81,81,Yes,No,No,0.9982086420059204,1.1166218172320441e-08,1.7057615764315415e-07
82,82,Yes,No,No,0.999998927116394,2.185917580277419e-08,4.6539257709810045e-06
83,83,Yes,No,No,0.999994695186615,7.590155348680128e-08,1.7956691067411157e-07
84,84,Yes,No,No,0.9999995231628418,1.0072964684582075e-08,5.754442895522516e-07
85,85,Yes,No,No,0.9999995231628418,1.5835753401916008e-06,1.0388457667431794e-06
86,86,Yes,No,No,0.9999997615814209,7.314574759220704e-07,2.9997613637533505e-07
87,87,Yes,No,No,0.9999966025352478,2.6319797896690034e-08,1.262911979438286e-07
88,88,No,No,No,0.016770895570516586,2.283906930244939e-08,3.026145520834689e-07
89,89,Yes,No,No,0.9999974370002747,9.395377809084948e-09,6.494731223938288e-07
90,90,Yes,No,No,0.9999991655349731,1.328819365653544e-08,1.5603531267061044e-07
91,91,Yes,No,No,1.0,2.4545215637772344e-08,1.985705239349045e-06
92,92,Yes,No,No,0.9999998807907104,1.3815110833093058e-07,2.008112431894915e-07
93,93,Yes,No,No,1.0,2.4663004083436135e-08,2.706140003283508e-05
94,94,Yes,No,No,0.9999985098838806,4.82434847626223e-09,5.417061856860528e-07
95,95,Yes,No,No,0.9985947608947754,2.9580522209471383e-07,2.8448781108636467e-07
96,96,No,No,No,0.46218010783195496,7.132933319553558e-07,3.772650245537079e-07
97,97,Yes,No,No,0.9999998807907104,1.7305178401372245e-09,3.2860612009244505e-07
98,98,Yes,Yes,No,0.9999991655349731,0.9999996423721313,2.376822749283747e-06
99,99,Yes,No,No,0.9999970197677612,3.901147138662964e-08,3.446567973242054e-07
100,100,Yes,No,No,0.9999995231628418,1.987110032075634e-08,2.7131122237733507e-07
101,101,Yes,No,No,0.9999998807907104,4.873009373795867e-08,4.1330119415761146e-07
102,102,Yes,No,No,0.9999997615814209,4.339964476685054e-08,7.128993502192316e-07
103,103,Yes,No,No,0.9999967217445374,1.6718809447979766e-08,1.7316161802227725e-06
104,104,Yes,No,No,0.9999997615814209,2.445800184602831e-08,4.5064049913889903e-07
105,105,Yes,No,No,0.9999998807907104,9.670149836438213e-08,2.450711917845183e-06
106,106,Yes,No,No,0.9999998807907104,3.156954520022737e-08,1.8630365957506e-05
107,107,Yes,No,No,0.9999998807907104,6.850061851082501e-09,2.278265128552448e-06
108,108,Yes,No,No,0.9999998807907104,8.339996249162596e-09,3.0686119316669647e-06
109,109,Yes,No,No,0.9999998807907104,2.6059797875177537e-08,4.439934400579659e-06
110,110,Yes,No,No,0.9999998807907104,4.2843641523404585e-08,3.68142764273216e-07
111,111,Yes,No,No,0.9999994039535522,9.216704199843662e-08,1.6445210349047557e-06
112,112,Yes,No,No,0.999998927116394,3.853535712750045e-09,2.813046648952877e-06
113,113,Yes,No,No,0.7441709041595459,8.681689678269322e-08,1.239127840335641e-07
114,114,Yes,No,No,0.9999995231628418,2.2818820610837065e-08,6.287190785769781e-07
115,115,Yes,No,No,0.9999988675117493,1.4947072912718795e-08,2.2672575141768903e-06
116,116,Yes,No,No,0.9999998807907104,4.845257084440391e-09,3.087219283770537e-06
117,117,Yes,No,No,0.9999994039535522,5.083921728044061e-09,3.628818490142294e-07
118,118,Yes,No,No,0.9999815225601196,5.248131262902689e-09,6.417132567548833e-07
119,119,Yes,No,No,0.9999998807907104,3.2413172590395334e-08,4.095520580449374e-06
120,120,Yes,No,No,0.9999998807907104,1.3738694804033003e-07,1.90150308299053e-06
121,121,Yes,No,No,0.9999998807907104,3.389835612210845e-08,2.6913270630757324e-05
122,122,Yes,No,No,0.9999996423721313,2.3747496413761837e-08,9.163961749436567e-07
123,123,Yes,No,No,0.9999988079071045,2.0710785975097679e-07,3.1126097610467696e-07
124,124,Yes,No,No,0.9999998807907104,4.926981489461468e-08,5.39436712188035e-07
125,125,Yes,No,No,0.9999998807907104,1.3982822565594688e-05,1.0258436304866336e-06
126,126,Yes,No,No,0.9999997615814209,1.2016750261523157e-08,2.162436658181832e-06
127,127,Yes,No,No,0.9999997615814209,1.0511145287495083e-09,4.617884314939147e-07
128,128,Yes,No,No,0.9999995231628418,1.0593169674777414e-09,3.855048191780952e-08
129,129,Yes,No,No,0.9999998807907104,2.996688408529735e-07,2.0720110569527606e-06
130,130,Yes,No,No,0.9999998807907104,4.489798399731626e-08,2.779245050987811e-06
131,131,Yes,No,No,0.9999998807907104,2.385467610110936e-07,2.6145670517507824e-07
132,132,Yes,No,No,0.9999995231628418,8.744532209448153e-08,5.021259426030156e-07
133,133,Yes,No,No,0.9999998807907104,2.16410689368729e-09,7.999393346835859e-06
134,134,Yes,No,No,0.9998263120651245,8.882520887709688e-06,6.164640353745199e-08
135,135,Yes,No,No,0.9999998807907104,4.3109028524668247e-07,1.031468514156586e-06
136,136,Yes,No,No,0.9999997615814209,1.0715408116368508e-08,9.234993285645032e-07
137,137,Yes,No,No,0.9999982714653015,1.810795424717071e-08,6.597856554435566e-07
138,138,Yes,No,No,0.9999997615814209,1.2361997647758471e-08,1.0718841849666205e-06
139,139,Yes,No,No,0.9999889135360718,3.5558873179297734e-08,1.6033405927373678e-06
140,140,Yes,No,No,0.9999987483024597,5.70236261410173e-06,4.134965820412617e-06
141,141,Yes,No,No,0.9999996423721313,5.6956530158913665e-08,2.24811265070457e-06
142,142,Yes,No,No,0.9999986290931702,2.2853376080433918e-08,1.1125454193461337e-06
143,143,Yes,No,No,0.9999991059303284,1.1714490710801329e-07,2.439387571939733e-07
144,144,Yes,No,No,0.9999997615814209,1.782829350815973e-08,2.9869966056139674e-06
145,145,No,No,No,2.5004403141792864e-05,4.17787546780346e-08,8.610480506376916e-08
146,146,Yes,No,No,0.9999998807907104,2.3069185317581287e-07,3.4830733852686535e-07
147,147,Yes,No,No,0.9999991655349731,5.829537386148331e-08,3.2353157166653546e-06
148,148,Yes,No,No,0.9999998807907104,3.423053396289788e-09,4.4699282852889155e-07
149,149,Yes,No,No,0.9999998807907104,2.8695270160028485e-08,1.4831397493253462e-05
150,150,Yes,No,No,0.9999991655349731,1.0950075193250086e-05,1.2442619663488586e-06
151,151,No,No,No,5.710686590276737e-09,3.324320596576058e-09,8.853173483203136e-08
152,152,Yes,No,No,0.9999971389770508,7.037365890028013e-08,1.4229222244921402e-07
153,153,Yes,No,No,0.9999997615814209,7.60604024208078e-09,4.679220353409619e-07
154,154,Yes,No,No,0.9999949336051941,1.0891801238699372e-08,6.669878348475322e-05
155,155,Yes,No,No,0.9999997615814209,7.825018144558271e-08,1.1818964367193985e-06
156,156,Yes,No,No,0.9999998807907104,9.255106014904868e-09,3.562299980330863e-06
157,157,Yes,No,No,0.999998927116394,3.99137043416431e-08,7.708116527282982e-07
158,158,Yes,No,No,1.0,1.7476146751960187e-08,6.001362180541037e-07
159,159,Yes,No,No,0.9999998807907104,9.028200409488818e-09,9.804390401768615e-07
160,160,Yes,No,No,0.9999996423721313,7.05780633936115e-09,9.457396998868717e-08
161,161,Yes,No,No,0.9999997615814209,4.968856970322122e-08,1.404948420713481e-06
162,162,Yes,No,No,0.9999772310256958,2.7390285595174646e-08,3.9501384208051604e-07
163,163,Yes,No,No,0.9999878406524658,8.550249397387688e-09,1.4241782992030494e-05
164,164,Yes,No,No,0.9999956488609314,3.374606905026667e-08,2.868702949854196e-06
165,165,Yes,No,No,0.9999992251396179,1.847101138707785e-08,1.3571303725257167e-06
166,166,Yes,No,No,0.9999997615814209,2.9783452148990364e-08,9.266924507755903e-07
167,167,Yes,No,No,0.9999996423721313,9.652503507595611e-08,1.6858534479524678e-07
168,168,No,No,No,0.00011694253771565855,7.949659597272785e-09,6.093009119467752e-08
169,169,Yes,No,No,0.9996135830879211,0.002161032520234585,1.1717534107447136e-05
170,170,Yes,No,No,0.9999998807907104,5.65712632294435e-08,9.858297289611073e-07
171,171,Yes,No,No,0.9999818801879883,9.151694513320763e-09,8.729561784548423e-08
172,172,Yes,No,No,0.9999997615814209,8.687367269999413e-09,1.9408819298405433e-06
173,173,Yes,No,No,0.9999990463256836,2.904854357055342e-09,7.672183528484311e-07
174,174,Yes,No,No,0.9999996423721313,8.522364147722783e-09,3.625112015015475e-07
175,175,Yes,No,No,1.0,5.743268083335806e-09,1.2199868706375128e-06
176,176,Yes,No,No,0.9999995231628418,6.451890133263305e-09,2.8706185162263864e-07
177,177,Yes,No,No,0.9999991059303284,0.0074210623279213905,5.780791667575613e-08
178,178,Yes,No,No,0.9999938011169434,2.882012850591309e-09,2.6997038276022067e-06
179,179,No,No,No,0.00011716625158442184,1.989132670132676e-06,1.6169102309504524e-05
180,180,Yes,No,No,0.9998355507850647,2.7425963722294e-08,2.68245941015266e-07
181,181,Yes,No,No,0.9999998807907104,6.379403227896319e-09,0.00024564762134104967
182,182,No,No,No,0.0916815847158432,2.2957289402825154e-08,2.1400377647751156e-07
183,183,Yes,No,No,0.9999998807907104,1.6839948102642666e-08,8.420725862379186e-06
184,184,No,No,No,7.3377054832235444e-06,1.6033682825877804e-08,3.2442343922411965e-07
185,185,Yes,No,No,0.9999996423721313,1.2718763819918877e-08,6.837748514954001e-06
186,186,Yes,No,No,0.9999788999557495,2.551220212865246e-08,1.009896209325234e-06
187,187,Yes,No,No,0.9999992847442627,1.921505266011536e-08,7.801984338584589e-07
188,188,Yes,No,No,0.9999995231628418,6.675979768999696e-09,0.001459093065932393
189,189,Yes,No,No,0.999980092048645,2.812821442432778e-08,0.00016760533617343754
190,190,Yes,No,No,0.9998891353607178,8.75671535283118e-09,9.853460625208754e-08
191,191,No,No,No,0.13213878870010376,1.610759348125157e-08,5.5666536269427525e-08
192,192,No,No,No,0.018141301348805428,2.144862953912252e-08,9.905350850658579e-08
193,193,Yes,No,No,0.9999819993972778,1.1601193783405961e-08,0.0006809805054217577
194,194,Yes,No,No,0.9999980330467224,4.500408046226312e-09,0.004763459786772728
195,195,Yes,No,No,0.9999998807907104,1.9250575178375584e-07,2.251269251019039e-07
196,196,Yes,No,No,0.9999995231628418,7.860182726915355e-09,2.139429398084758e-06
197,197,No,No,No,4.751120286528021e-05,2.4522190500420038e-08,1.0509606909181457e-06
198,198,Yes,No,No,0.9999972581863403,0.006452212575823069,1.226031258738658e-07
199,199,Yes,No,No,0.9999996423721313,3.49981732483684e-08,4.91405330649286e-07
200,200,Yes,No,No,0.9999997615814209,1.651443071182257e-08,2.7123858217237284e-06
201,201,Yes,No,No,1.0,6.379081707308387e-09,2.8738861601596e-06
202,202,Yes,No,No,0.9999998807907104,3.957587466629775e-07,1.3213165175329777e-06
203,203,Yes,No,No,0.9999992847442627,5.636240629769418e-08,5.976673037366709e-06
204,204,Yes,No,No,0.9999983310699463,7.894877995795468e-08,4.8859038770388e-07
205,205,Yes,No,No,1.0,1.0354988688732192e-07,5.564924140344374e-05
206,206,Yes,No,No,0.9999998807907104,5.101257372075452e-08,1.4539637049892917e-06
207,207,Yes,No,No,0.9999998807907104,6.911049155178262e-08,7.45590150472708e-05
208,208,No,No,No,0.003204609267413616,3.5888433558284305e-08,1.991587055272248e-07
209,209,Yes,No,No,0.9999997615814209,9.640064746463395e-09,4.8404453991679475e-06
210,210,Yes,No,No,0.9999784827232361,1.601334354006667e-08,5.232332114246674e-07
211,211,Yes,No,No,0.9999996423721313,2.8031970078501445e-09,1.817830343497917e-05
212,212,Yes,No,No,0.9999993443489075,1.2434993479359946e-08,3.2551622553000925e-07
213,213,Yes,No,No,0.9999998807907104,0.0005565838655456901,5.612466225102253e-07
214,214,Yes,No,No,0.9999998807907104,1.2636116153430521e-08,3.4278190241820994e-07
215,215,Yes,No,No,0.9999997615814209,5.005571956928634e-09,3.603747472880059e-06
216,216,Yes,No,No,0.9999906420707703,2.191347476809824e-07,1.9752958735352877e-07
217,217,Yes,No,No,0.9999997615814209,1.0264413319305277e-08,0.0002022422559093684
218,218,Yes,No,No,0.9999994039535522,7.403307478170973e-08,2.309215915374807e-06
219,219,Yes,No,No,0.9999998807907104,5.204698005911723e-09,2.0130567008891376e-06
220,220,Yes,No,No,0.9999998807907104,2.4848702651070198e-08,3.4909464829979697e-07
221,221,Yes,No,No,0.999998927116394,0.06672251224517822,1.6705513417036855e-07
222,222,Yes,No,No,0.9999997615814209,6.473682390151225e-08,4.901981469629391e-07
223,223,Yes,No,No,0.9999997615814209,1.4007301984975129e-08,1.5208798913590726e-06
224,224,No,No,No,0.08656121045351028,1.5061506530855695e-07,2.534862275638261e-08
225,225,Yes,No,No,0.999998927116394,1.1872657523781527e-06,1.2869708143625758e-06
226,226,Yes,No,No,0.9999992251396179,2.708893731551143e-08,9.463428796152584e-08
227,227,Yes,No,No,0.9999998807907104,2.810283561416327e-09,3.8705280758222216e-08
228,228,Yes,No,No,0.9999998807907104,8.41175040733333e-09,5.468274366648984e-07
229,229,Yes,No,No,0.9999983906745911,1.9362383696375218e-08,3.890784512350365e-07
230,230,No,No,No,0.0037947336677461863,2.9166564274873963e-08,6.891442438927697e-08
231,231,Yes,No,No,1.0,1.2790049908062429e-08,5.438461357698543e-06
232,232,Yes,No,No,0.9998385906219482,2.217075589783235e-08,1.060941372088564e-06
233,233,Yes,No,No,1.0,4.831151656503607e-08,8.686259207024705e-06
234,234,Yes,Yes,No,0.9999998807907104,0.9999971985816956,4.637839083443396e-06
235,235,Yes,Yes,No,0.9999998807907104,0.9999971985816956,5.106056164549955e-07
236,236,Yes,No,No,0.9999916553497314,2.3063709164716784e-08,3.5369961182141196e-08
237,237,Yes,No,No,0.9999936819076538,6.222827142465803e-09,3.838188149529742e-07
238,238,Yes,No,No,1.0,1.3266257781197055e-07,2.6758336844068253e-06
239,239,Yes,No,No,0.9999997615814209,2.2921780029605543e-08,1.86016507086606e-07
240,240,Yes,No,No,0.9999977350234985,1.5788558016538445e-08,4.260146013734811e-08
241,241,Yes,No,No,0.9999997615814209,1.5020971133594685e-08,2.2685745193484763e-07
242,242,Yes,No,No,0.9999893307685852,9.353634311537462e-08,4.854315989177849e-07
243,243,Yes,No,No,0.999998152256012,1.2700906104612386e-08,5.982705602036731e-07
244,244,Yes,No,No,0.9999998807907104,1.9711773546760014e-08,6.653981472481973e-07
245,245,Yes,Yes,No,1.0,0.9999997615814209,0.035853009670972824
246,246,Yes,No,No,0.9999998807907104,3.2114705561525625e-08,1.2063466101608356e-06
247,247,Yes,No,No,0.9999998807907104,1.2098104207325378e-07,1.4103743239957112e-07
248,248,Yes,No,No,0.9999996423721313,2.5455145546970925e-08,8.100765569452051e-08
249,249,Yes,No,No,0.9999998807907104,5.898096233636352e-08,0.0006610473501496017
250,250,Yes,No,No,0.9999666810035706,9.70522080478986e-08,9.193529990625393e-07
251,251,Yes,No,No,0.9999998807907104,2.7160808713233564e-08,3.45485574371196e-07
252,252,Yes,No,No,0.9999996423721313,5.5470490423203955e-08,4.3308084229920496e-08
253,253,Yes,No,No,0.9999868273735046,1.0145389417459683e-08,4.380438269890874e-07
254,254,Yes,No,No,0.9998989701271057,6.977952438091961e-09,1.4439869744364842e-07
255,255,Yes,Yes,No,0.9999995231628418,0.9999971985816956,8.404920208704425e-07
256,256,Yes,No,No,0.9999997615814209,8.854054378559795e-09,2.1756834030384198e-05
257,257,Yes,No,No,0.9999997615814209,1.609065591878789e-08,2.1419971574232477e-07
258,258,Yes,No,No,0.9999996423721313,1.609065591878789e-08,5.795668016617128e-07
259,259,Yes,No,No,1.0,0.21664737164974213,1.1490009228509734e-06
260,260,Yes,No,No,0.9999998807907104,3.238095569457755e-09,5.721880370401777e-06
261,261,Yes,No,No,0.9999992847442627,3.975144480250492e-08,1.670573965384392e-06
262,262,Yes,No,No,1.0,1.549881822882071e-08,5.952392143626639e-07
263,263,Yes,No,No,0.9999995231628418,3.796866820948708e-09,4.916612397209974e-07
264,264,Yes,No,No,0.9999991655349731,1.4785119795135415e-08,1.7022763643126382e-07
265,265,Yes,No,No,0.9999992251396179,1.3159127121298297e-08,2.3788980740846455e-07
266,266,Yes,No,No,0.9999996423721313,7.123870204850391e-08,5.007746040064376e-07
267,267,Yes,No,No,0.9999963045120239,8.413961083419963e-09,3.523703071550699e-06
268,268,Yes,No,No,0.9999997615814209,4.933139674534459e-09,1.6654499859214411e-06
269,269,Yes,No,No,0.9999996423721313,1.800408355734362e-08,6.330375867946714e-07
270,270,Yes,No,No,0.9999998807907104,2.3064385956672595e-09,2.31327547339788e-07
271,271,Yes,No,No,0.999998927116394,1.243190084210255e-08,2.3246394675879856e-07
272,272,Yes,No,No,0.9999997615814209,9.209703932810953e-08,1.5849668955070229e-07
273,273,No,No,No,0.00719458656385541,5.762911314377561e-06,3.994193491507758e-07
274,274,Yes,No,No,0.9999995231628418,4.133667630412674e-09,1.2394212944855099e-07
275,275,Yes,No,No,0.9999998807907104,8.013223862235463e-09,2.091432236284163e-07
276,276,Yes,No,No,0.9999998807907104,8.26646839868772e-09,3.2456057397212135e-06
277,277,Yes,No,No,0.9999998807907104,1.363956698696711e-07,6.535644274663355e-07
278,278,Yes,No,No,0.9999855160713196,4.399385034048464e-07,7.238247690111166e-07
279,279,Yes,No,No,0.9999973773956299,2.054669678841492e-08,2.3473577925869904e-07
280,280,Yes,No,No,0.9999998807907104,4.4340758620364795e-08,6.645174835284706e-06
281,281,Yes,No,No,0.9999977350234985,8.149084074204893e-09,4.571332112845994e-07
282,282,Yes,No,No,0.9999991655349731,6.9818150905121e-07,3.1365226504931343e-07
283,283,Yes,No,No,0.9999994039535522,5.8019264947972715e-09,1.6659575408084493e-07
284,284,Yes,No,No,0.9999915361404419,1.7722911138662312e-07,1.4504675164062064e-05
285,285,Yes,No,No,0.9999687671661377,3.441923412950132e-09,4.867048119194806e-06
286,286,Yes,No,No,0.9999786019325256,2.121447018055278e-08,1.9846044096993865e-07
287,287,Yes,No,No,0.999997615814209,2.0635422259829284e-08,1.7479348457527522e-07
288,288,Yes,No,No,0.993926465511322,1.4115148161408797e-08,9.032579839640675e-08
289,289,Yes,No,No,0.9999392032623291,4.38051861451072e-09,3.539675219599303e-08
290,290,Yes,No,No,0.9999995231628418,2.4040069490638416e-08,1.3171789987609372e-06
291,291,Yes,No,No,0.999998927116394,1.6827652160600337e-08,1.2553596206998918e-06
292,292,Yes,No,No,0.9999998807907104,4.084294289441459e-07,5.05455318489112e-07
293,293,Yes,No,No,0.9999971389770508,3.1743019324181887e-09,1.2554536965581065e-07
294,294,Yes,No,No,0.9999937415122986,3.856707841976004e-09,5.607760158454766e-07
295,295,Yes,No,No,0.9999998807907104,2.785931041415779e-09,7.915458013485477e-07
296,296,Yes,No,No,0.9999996423721313,1.6173622441328916e-07,1.7537787755372847e-07
297,297,Yes,No,No,0.9999997615814209,9.983855164819033e-08,3.171233515786298e-07
298,298,Yes,No,No,0.930996298789978,9.844945303427721e-09,6.111127390795446e-07
299,299,Yes,No,No,0.9999986290931702,5.627503469440853e-06,1.298900116353252e-07
300,300,Yes,No,No,0.9999980926513672,1.0028012198404213e-08,3.508794748086075e-07
301,301,Yes,No,No,0.9999991059303284,2.0110251242044797e-08,1.252327706424694e-06
302,302,Yes,No,No,0.9999996423721313,9.237119229510427e-06,4.1757283497645403e-07
303,303,Yes,No,No,0.9999872446060181,3.460408493083378e-08,1.5168921891017817e-05
304,304,Yes,No,No,0.9999997615814209,1.3098190088101092e-08,5.690000648428395e-07
305,305,No,No,No,0.007525527384132147,2.7872683716623214e-08,8.23080881673377e-06
306,306,Yes,No,No,0.9999998807907104,6.686508235986821e-09,2.2496975304875377e-07
307,307,Yes,No,No,0.9999998807907104,9.841606640748068e-09,1.3098297131364234e-06
308,308,Yes,No,No,0.9999996423721313,1.3240892826615891e-08,9.005623979874144e-08
309,309,Yes,No,No,0.9999997615814209,2.597883685950819e-09,4.567052656057058e-07
310,310,No,No,No,0.043672818690538406,5.063392194415428e-08,1.4582634833004704e-07
311,311,Yes,No,No,0.9999998807907104,4.280179766169567e-09,7.472261245311529e-07
312,312,Yes,No,No,0.9999998807907104,4.846926859869427e-09,1.1485550430734293e-06
313,313,Yes,No,No,0.9903879761695862,1.0851352527652125e-07,2.7218560717301443e-05
314,314,Yes,No,No,0.9999997615814209,1.5396611985352138e-08,4.3499727553353296e-07
315,315,Yes,No,No,0.9999974966049194,5.3723013593298674e-08,2.4858169922481466e-07
316,316,Yes,No,No,0.9999982714653015,9.814168322463956e-08,9.055377745426085e-07
317,317,Yes,No,No,0.9999996423721313,9.814168322463956e-08,1.0260855560773052e-06
318,318,Yes,No,No,0.9999995231628418,2.940692809261236e-07,2.3304389742406784e-06
319,319,Yes,No,No,0.9999980330467224,9.016350333013179e-08,7.728212381152844e-07
320,320,Yes,No,No,1.0,5.114498158320657e-09,5.27008467088308e-07
321,321,Yes,No,No,1.0,1.5473366588025783e-08,6.703526651108405e-06
